study,cohort,protocol,scope,horizon,quantile,term,model,n,issue_days,first_issue,last_issue,first_target,last_target,mae,rmse,bias,skill,correct,wrong_way,missed_move,false_move,actual_balance,predicted_balance,confusion,precision,recall,raw_saved_class_disagreements,mae_minus
A,native,transfer,per_term,30,p80,6,rolling,12,12,2026-08-03,2026-08-14,2026-09-02,2026-09-13,0.43363970882255354,0.4878508055162687,0.14833118652638544,0.5677901853143648,11,0,0,1,"{""down"": 0, ""flat"": 1, ""up"": 11}","{""down"": 0, ""flat"": 0, ""up"": 12}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 11}}","{""down"": null, ""flat"": null, ""up"": 0.9166666666666666}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": -0.014802232627376288, ""intercept"": -0.05359038377003911, ""unchanged"": -0.5696686245107797}"
A,native,transfer,per_term,30,p80,6,unchanged,12,12,2026-08-03,2026-08-14,2026-09-02,2026-09-13,1.0033083333333332,1.1682530244628802,-1.0033083333333332,0.0,1,0,11,0,"{""down"": 0, ""flat"": 1, ""up"": 11}","{""down"": 0, ""flat"": 12, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 1, ""up"": 0}, ""up"": {""down"": 0, ""flat"": 11, ""up"": 0}}","{""down"": null, ""flat"": 0.08333333333333333, ""up"": null}","{""down"": null, ""flat"": 1.0, ""up"": 0.0}",0,"{""history"": 0.5548663918834034, ""intercept"": 0.5160782407407406, ""unchanged"": 0.0}"
A,native,transfer,per_term,30,p80,all,always_down,36,12,2026-08-03,2026-08-14,2026-09-02,2026-09-13,,,,,0,25,0,11,"{""down"": 0, ""flat"": 11, ""up"": 25}","{""down"": 36, ""flat"": 0, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 11, ""flat"": 0, ""up"": 0}, ""up"": {""down"": 25, ""flat"": 0, ""up"": 0}}","{""down"": 0.0, ""flat"": null, ""up"": null}","{""down"": null, ""flat"": 0.0, ""up"": 0.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,per_term,30,p80,all,always_up,36,12,2026-08-03,2026-08-14,2026-09-02,2026-09-13,,,,,25,0,0,11,"{""down"": 0, ""flat"": 11, ""up"": 25}","{""down"": 0, ""flat"": 0, ""up"": 36}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 11}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 25}}","{""down"": null, ""flat"": null, ""up"": 0.6944444444444444}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,per_term,30,p80,all,history,36,12,2026-08-03,2026-08-14,2026-09-02,2026-09-13,0.263381355947913,0.3596259764780575,0.02776619001687969,0.4834478031943654,25,0,0,11,"{""down"": 0, ""flat"": 11, ""up"": 25}","{""down"": 0, ""flat"": 0, ""up"": 36}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 11}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 25}}","{""down"": null, ""flat"": null, ""up"": 0.6944444444444444}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": 0.0, ""intercept"": -0.027166869360728985, ""unchanged"": -0.24650197738542035}"
A,native,transfer,per_term,30,p80,all,intercept,36,12,2026-08-03,2026-08-14,2026-09-02,2026-09-13,0.290548225308642,0.42504446603048235,0.10061388888888889,0.43016724353549773,25,0,0,11,"{""down"": 0, ""flat"": 11, ""up"": 25}","{""down"": 0, ""flat"": 0, ""up"": 36}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 11}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 25}}","{""down"": null, ""flat"": null, ""up"": 0.6944444444444444}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": 0.027166869360728985, ""intercept"": 0.0, ""unchanged"": -0.21933510802469136}"
A,native,transfer,per_term,30,p80,all,rolling,36,12,2026-08-03,2026-08-14,2026-09-02,2026-09-13,0.252245455221168,0.33427903054144936,0.034328582647087,0.5052878987588638,25,0,0,11,"{""down"": 0, ""flat"": 11, ""up"": 25}","{""down"": 0, ""flat"": 0, ""up"": 36}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 11}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 25}}","{""down"": null, ""flat"": null, ""up"": 0.6944444444444444}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": -0.01113590072674503, ""intercept"": -0.038302770087474014, ""unchanged"": -0.2576378781121654}"
A,native,transfer,per_term,30,p80,all,unchanged,36,12,2026-08-03,2026-08-14,2026-09-02,2026-09-13,0.5098833333333334,0.734827623021587,-0.5098833333333334,0.0,11,0,25,0,"{""down"": 0, ""flat"": 11, ""up"": 25}","{""down"": 0, ""flat"": 36, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 11, ""up"": 0}, ""up"": {""down"": 0, ""flat"": 25, ""up"": 0}}","{""down"": null, ""flat"": 0.3055555555555556, ""up"": null}","{""down"": null, ""flat"": 1.0, ""up"": 0.0}",0,"{""history"": 0.24650197738542035, ""intercept"": 0.21933510802469136, ""unchanged"": 0.0}"
A,native,transfer,pooled,14,median,12,always_down,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,1,9,0,18,"{""down"": 1, ""flat"": 18, ""up"": 9}","{""down"": 28, ""flat"": 0, ""up"": 0}","{""down"": {""down"": 1, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 18, ""flat"": 0, ""up"": 0}, ""up"": {""down"": 9, ""flat"": 0, ""up"": 0}}","{""down"": 0.03571428571428571, ""flat"": null, ""up"": null}","{""down"": 1.0, ""flat"": 0.0, ""up"": 0.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,median,12,always_up,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,9,1,0,18,"{""down"": 1, ""flat"": 18, ""up"": 9}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 18}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 9}}","{""down"": null, ""flat"": null, ""up"": 0.32142857142857145}","{""down"": 0.0, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,median,12,history,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.2887830866010829,0.31456273920964506,0.1731144401786166,-0.435634896015894,9,1,0,18,"{""down"": 1, ""flat"": 18, ""up"": 9}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 18}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 9}}","{""down"": null, ""flat"": null, ""up"": 0.32142857142857145}","{""down"": 0.0, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": 0.0, ""intercept"": -3.547400497772024e-05, ""unchanged"": 0.08762951517251144}"
A,native,transfer,pooled,14,median,12,intercept,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.2888185606060606,0.31665010820502304,0.17481212121212122,-0.43581124886275524,9,1,0,18,"{""down"": 1, ""flat"": 18, ""up"": 9}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 18}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 9}}","{""down"": null, ""flat"": null, ""up"": 0.32142857142857145}","{""down"": 0.0, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": 3.547400497772024e-05, ""intercept"": 0.0, ""unchanged"": 0.08766498917748916}"
A,native,transfer,pooled,14,median,12,rolling,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.2747346644662312,0.3088749173204951,0.1252895977936246,-0.36579560837570324,9,1,0,18,"{""down"": 1, ""flat"": 18, ""up"": 9}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 18}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 9}}","{""down"": null, ""flat"": null, ""up"": 0.32142857142857145}","{""down"": 0.0, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": -0.01404842213485169, ""intercept"": -0.01408389613982941, ""unchanged"": 0.07358109303765975}"
A,native,transfer,pooled,14,median,12,unchanged,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.20115357142857143,0.2884521518875729,-0.116175,0.0,18,0,10,0,"{""down"": 1, ""flat"": 18, ""up"": 9}","{""down"": 0, ""flat"": 28, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 1, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 18, ""up"": 0}, ""up"": {""down"": 0, ""flat"": 9, ""up"": 0}}","{""down"": null, ""flat"": 0.6428571428571429, ""up"": null}","{""down"": 0.0, ""flat"": 1.0, ""up"": 0.0}",0,"{""history"": -0.08762951517251144, ""intercept"": -0.08766498917748916, ""unchanged"": 0.0}"
A,native,transfer,pooled,14,median,24,always_down,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,0,6,0,22,"{""down"": 0, ""flat"": 22, ""up"": 6}","{""down"": 28, ""flat"": 0, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 22, ""flat"": 0, ""up"": 0}, ""up"": {""down"": 6, ""flat"": 0, ""up"": 0}}","{""down"": 0.0, ""flat"": null, ""up"": null}","{""down"": null, ""flat"": 0.0, ""up"": 0.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,median,24,always_up,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,6,0,0,22,"{""down"": 0, ""flat"": 22, ""up"": 6}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 22}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 6}}","{""down"": null, ""flat"": null, ""up"": 0.21428571428571427}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,median,24,history,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.24672585618619725,0.25597145049886383,0.20770877401655402,-1.7466300784086846,6,0,0,22,"{""down"": 0, ""flat"": 22, ""up"": 6}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 22}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 6}}","{""down"": null, ""flat"": null, ""up"": 0.21428571428571427}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": 0.0, ""intercept"": 0.002028832376673423, ""unchanged"": 0.15689728475762582}"
A,native,transfer,pooled,14,median,24,intercept,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.24469702380952382,0.25388435652125063,0.20472997835497836,-1.7240444762510605,6,0,0,22,"{""down"": 0, ""flat"": 22, ""up"": 6}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 22}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 6}}","{""down"": null, ""flat"": null, ""up"": 0.21428571428571427}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": -0.002028832376673423, ""intercept"": 0.0, ""unchanged"": 0.1548684523809524}"
A,native,transfer,pooled,14,median,24,rolling,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.23217342634202823,0.2442860295780516,0.17596521874007665,-1.584627837777032,6,0,0,22,"{""down"": 0, ""flat"": 22, ""up"": 6}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 22}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 6}}","{""down"": null, ""flat"": null, ""up"": 0.21428571428571427}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": -0.014552429844169018, ""intercept"": -0.012523597467495595, ""unchanged"": 0.1423448549134568}"
A,native,transfer,pooled,14,median,24,unchanged,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.08982857142857142,0.17315656829256332,-0.08625714285714285,0.0,22,0,6,0,"{""down"": 0, ""flat"": 22, ""up"": 6}","{""down"": 0, ""flat"": 28, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 22, ""up"": 0}, ""up"": {""down"": 0, ""flat"": 6, ""up"": 0}}","{""down"": null, ""flat"": 0.7857142857142857, ""up"": null}","{""down"": null, ""flat"": 1.0, ""up"": 0.0}",0,"{""history"": -0.15689728475762582, ""intercept"": -0.1548684523809524, ""unchanged"": 0.0}"
A,native,transfer,pooled,14,median,6,always_down,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,0,23,0,5,"{""down"": 0, ""flat"": 5, ""up"": 23}","{""down"": 28, ""flat"": 0, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 5, ""flat"": 0, ""up"": 0}, ""up"": {""down"": 23, ""flat"": 0, ""up"": 0}}","{""down"": 0.0, ""flat"": null, ""up"": null}","{""down"": null, ""flat"": 0.0, ""up"": 0.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,median,6,always_up,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,23,0,0,5,"{""down"": 0, ""flat"": 5, ""up"": 23}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 5}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 23}}","{""down"": null, ""flat"": null, ""up"": 0.8214285714285714}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,median,6,history,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.40744934673281896,0.5384863620573394,-0.30114588813789406,0.2930828944128059,23,0,0,5,"{""down"": 0, ""flat"": 5, ""up"": 23}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 5}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 23}}","{""down"": null, ""flat"": null, ""up"": 0.8214285714285714}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": 0.0, ""intercept"": 0.007199238507710759, ""unchanged"": -0.168925653267181}"
A,native,transfer,pooled,14,median,6,intercept,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.4002501082251082,0.5280670603077766,-0.28324502164502163,0.3055734405116318,23,0,0,5,"{""down"": 0, ""flat"": 5, ""up"": 23}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 5}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 23}}","{""down"": null, ""flat"": null, ""up"": 0.8214285714285714}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": -0.007199238507710759, ""intercept"": 0.0, ""unchanged"": -0.17612489177489177}"
A,native,transfer,pooled,14,median,6,rolling,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.40111747172661577,0.47982073397574726,-0.31609943098590515,0.30406858082565036,17,0,6,5,"{""down"": 0, ""flat"": 5, ""up"": 23}","{""down"": 0, ""flat"": 6, ""up"": 22}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 5}, ""up"": {""down"": 0, ""flat"": 6, ""up"": 17}}","{""down"": null, ""flat"": 0.0, ""up"": 0.7727272727272727}","{""down"": null, ""flat"": 0.0, ""up"": 0.7391304347826086}",0,"{""history"": -0.0063318750062031914, ""intercept"": 0.0008673635015075676, ""unchanged"": -0.1752575282733842}"
A,native,transfer,pooled,14,median,6,unchanged,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.576375,0.7268903849864258,-0.5742321428571429,0.0,5,0,23,0,"{""down"": 0, ""flat"": 5, ""up"": 23}","{""down"": 0, ""flat"": 28, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 5, ""up"": 0}, ""up"": {""down"": 0, ""flat"": 23, ""up"": 0}}","{""down"": null, ""flat"": 0.17857142857142858, ""up"": null}","{""down"": null, ""flat"": 1.0, ""up"": 0.0}",0,"{""history"": 0.168925653267181, ""intercept"": 0.17612489177489177, ""unchanged"": 0.0}"
A,native,transfer,pooled,14,median,all,always_down,84,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,1,38,0,45,"{""down"": 1, ""flat"": 45, ""up"": 38}","{""down"": 84, ""flat"": 0, ""up"": 0}","{""down"": {""down"": 1, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 45, ""flat"": 0, ""up"": 0}, ""up"": {""down"": 38, ""flat"": 0, ""up"": 0}}","{""down"": 0.011904761904761904, ""flat"": null, ""up"": null}","{""down"": 1.0, ""flat"": 0.0, ""up"": 0.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,median,all,always_up,84,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,38,1,0,45,"{""down"": 1, ""flat"": 45, ""up"": 38}","{""down"": 0, ""flat"": 0, ""up"": 84}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 45}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 38}}","{""down"": null, ""flat"": null, ""up"": 0.4523809523809524}","{""down"": 0.0, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,median,all,history,84,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.314319429840033,0.3892037437689569,0.026559108685758864,-0.08716264953317854,38,1,0,45,"{""down"": 1, ""flat"": 45, ""up"": 38}","{""down"": 0, ""flat"": 0, ""up"": 84}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 45}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 38}}","{""down"": null, ""flat"": null, ""up"": 0.4523809523809524}","{""down"": 0.0, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": 0.0, ""intercept"": 0.0030641989598021446, ""unchanged"": 0.025200382220985418}"
A,native,transfer,pooled,14,median,all,intercept,84,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.3112552308802309,0.38452541211843605,0.03209902597402598,-0.07656425075926032,38,1,0,45,"{""down"": 1, ""flat"": 45, ""up"": 38}","{""down"": 0, ""flat"": 0, ""up"": 84}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 45}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 38}}","{""down"": null, ""flat"": null, ""up"": 0.4523809523809524}","{""down"": 0.0, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": -0.0030641989598021446, ""intercept"": 0.0, ""unchanged"": 0.022136183261183273}"
A,native,transfer,pooled,14,median,all,rolling,84,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.30267518751162503,0.35837936861645003,-0.004948204817401293,-0.0468877440079265,32,1,6,45,"{""down"": 1, ""flat"": 45, ""up"": 38}","{""down"": 0, ""flat"": 6, ""up"": 78}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 1}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 45}, ""up"": {""down"": 0, ""flat"": 6, ""up"": 32}}","{""down"": null, ""flat"": 0.0, ""up"": 0.41025641025641024}","{""down"": 0.0, ""flat"": 0.0, ""up"": 0.8421052631578947}",0,"{""history"": -0.011644242328407994, ""intercept"": -0.00858004336860585, ""unchanged"": 0.013556139892577423}"
A,native,transfer,pooled,14,median,all,unchanged,84,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.2891190476190476,0.46244187845866747,-0.25888809523809525,0.0,45,0,39,0,"{""down"": 1, ""flat"": 45, ""up"": 38}","{""down"": 0, ""flat"": 84, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 1, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 45, ""up"": 0}, ""up"": {""down"": 0, ""flat"": 38, ""up"": 0}}","{""down"": null, ""flat"": 0.5357142857142857, ""up"": null}","{""down"": 0.0, ""flat"": 1.0, ""up"": 0.0}",0,"{""history"": -0.025200382220985418, ""intercept"": -0.022136183261183273, ""unchanged"": 0.0}"
A,native,transfer,pooled,14,p20,12,always_down,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,0,13,0,15,"{""down"": 0, ""flat"": 15, ""up"": 13}","{""down"": 28, ""flat"": 0, ""up"": 0}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 15, ""flat"": 0, ""up"": 0}, ""up"": {""down"": 13, ""flat"": 0, ""up"": 0}}","{""down"": 0.0, ""flat"": null, ""up"": null}","{""down"": null, ""flat"": 0.0, ""up"": 0.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,p20,12,always_up,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,,,,,13,0,0,15,"{""down"": 0, ""flat"": 15, ""up"": 13}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 15}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 13}}","{""down"": null, ""flat"": null, ""up"": 0.4642857142857143}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": null, ""intercept"": null, ""unchanged"": null}"
A,native,transfer,pooled,14,p20,12,history,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.1457427797548023,0.16882379893498173,0.11883405554348564,0.011769789040910528,13,0,0,15,"{""down"": 0, ""flat"": 15, ""up"": 13}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 15}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 13}}","{""down"": null, ""flat"": null, ""up"": 0.4642857142857143}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": 0.0, ""intercept"": 0.0009669680664906033, ""unchanged"": -0.0017357916737691381}"
A,native,transfer,pooled,14,p20,12,intercept,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.1447758116883117,0.16776453851268713,0.11619117965367964,0.018326457288534104,13,0,0,15,"{""down"": 0, ""flat"": 15, ""up"": 13}","{""down"": 0, ""flat"": 0, ""up"": 28}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 15}, ""up"": {""down"": 0, ""flat"": 0, ""up"": 13}}","{""down"": null, ""flat"": null, ""up"": 0.4642857142857143}","{""down"": null, ""flat"": 0.0, ""up"": 1.0}",0,"{""history"": -0.0009669680664906033, ""intercept"": 0.0, ""unchanged"": -0.0027027597402597414}"
A,native,transfer,pooled,14,p20,12,rolling,28,28,2026-08-03,2026-08-30,2026-08-17,2026-09-13,0.14306945297280924,0.16347310757158962,0.08111726344196303,0.02989667185580025,10,0,3,15,"{""down"": 0, ""flat"": 15, ""up"": 13}","{""down"": 0, ""flat"": 3, ""up"": 25}","{""down"": {""down"": 0, ""flat"": 0, ""up"": 0}, ""flat"": {""down"": 0, ""flat"": 0, ""up"": 15}, ""up"": {""down"": 0, ""flat"": 3, ""up"": 10}}","{""down"": null, ""flat"": 0.0, ""up"": 0.4}","{""down"": null, ""flat"": 0.0, ""up"": 0.7692307692307693}",0,"{""history"": -0.0026733267819930573, ""intercept"": -0.001706358715502454, ""unchanged"": -0.004409118455762195}"
