id,basis,term,issue,lag,current_id,lag_id,current,prior,p20_change,median_change,p80_change,spread,rolling_change,basket_change,current_H,lag_H,fixed_lag_H,trade,lag_trade,fixed_lag_trade,horizon,target,target_id,actual,delta,pair_id
canonical_calculation|6|2026-08-03,canonical_calculation,6,2026-08-03,2026-07-27,23669,23345,"{""median"": 12.1375, ""p20"": 11.916, ""p80"": 12.772}","{""median"": 11.6488, ""p20"": 10.87, ""p80"": 12.205}",1.046,0.4887,0.567,0.2215,1.5547940789394605,0.4296121546961267,11.953403508287288,10.398609429347827,11.523791353591161,2026-07-31,2026-07-24,2026-07-24,14,2026-08-17,34999,"{""median"": 13.8, ""p20"": 13.1755, ""p80"": 14.3685}","{""median"": 1.6625, ""p20"": 1.2595, ""p80"": 1.5965}",canonical_calculation|6|2026-08-03|14
canonical_calculation|12|2026-08-03,canonical_calculation,12,2026-08-03,2026-07-27,23637,23313,"{""median"": 10.99, ""p20"": 10.6, ""p80"": 11.7184}","{""median"": 10.48, ""p20"": 10.078, ""p80"": 11.2127}",0.522,0.51,0.5057,0.39,0.12549312328767037,0.24380695890410742,8.888607986301368,8.763114863013698,8.64480102739726,2026-07-31,2026-07-24,2026-07-24,30,2026-09-02,37705,"{""median"": 11.2, ""p20"": 10.8788, ""p80"": 11.9917}","{""median"": 0.21, ""p20"": 0.2788, ""p80"": 0.2733}",canonical_calculation|12|2026-08-03|30
canonical_calculation|12|2026-08-03,canonical_calculation,12,2026-08-03,2026-07-27,23637,23313,"{""median"": 10.99, ""p20"": 10.6, ""p80"": 11.7184}","{""median"": 10.48, ""p20"": 10.078, ""p80"": 11.2127}",0.522,0.51,0.5057,0.39,0.12549312328767037,0.24380695890410742,8.888607986301368,8.763114863013698,8.64480102739726,2026-07-31,2026-07-24,2026-07-24,14,2026-08-17,35026,"{""median"": 11.32, ""p20"": 10.88, ""p80"": 11.975}","{""median"": 0.33, ""p20"": 0.28, ""p80"": 0.2566}",canonical_calculation|12|2026-08-03|14
canonical_calculation|24|2026-08-03,canonical_calculation,24,2026-08-03,2026-07-27,23654,23335,"{""median"": 9.88, ""p20"": 9.59, ""p80"": 10.3125}","{""median"": 9.64, ""p20"": 9.288, ""p80"": 10.0534}",0.302,0.24,0.2591,0.29,0.15246619015047713,0.11739314637482767,7.608965424076606,7.456499233926129,7.491572277701779,2026-07-31,2026-07-24,2026-07-24,30,2026-09-02,37715,"{""median"": 10.0, ""p20"": 9.78, ""p80"": 10.42}","{""median"": 0.12, ""p20"": 0.19, ""p80"": 0.1075}",canonical_calculation|24|2026-08-03|30
canonical_calculation|24|2026-08-03,canonical_calculation,24,2026-08-03,2026-07-27,23654,23335,"{""median"": 9.88, ""p20"": 9.59, ""p80"": 10.3125}","{""median"": 9.64, ""p20"": 9.288, ""p80"": 10.0534}",0.302,0.24,0.2591,0.29,0.15246619015047713,0.11739314637482767,7.608965424076606,7.456499233926129,7.491572277701779,2026-07-31,2026-07-24,2026-07-24,14,2026-08-17,35021,"{""median"": 10.0, ""p20"": 9.737, ""p80"": 10.42}","{""median"": 0.12, ""p20"": 0.147, ""p80"": 0.1075}",canonical_calculation|24|2026-08-03|14
canonical_calculation|6|2026-08-04,canonical_calculation,6,2026-08-04,2026-07-28,23711,23387,"{""median"": 12.1646, ""p20"": 11.886, ""p80"": 12.684}","{""median"": 11.8096, ""p20"": 11.036, ""p80"": 12.1575}",0.85,0.355,0.5265,0.2786,1.4871095820321898,0.33371906077348257,11.636949364640884,10.149839782608694,11.303230303867402,2026-08-03,2026-07-27,2026-07-27,30,2026-09-03,37871,"{""median"": 13.975, ""p20"": 13.694, ""p80"": 14.307}","{""median"": 1.8104, ""p20"": 1.808, ""p80"": 1.623}",canonical_calculation|6|2026-08-04|30
canonical_calculation|6|2026-08-04,canonical_calculation,6,2026-08-04,2026-07-28,23711,23387,"{""median"": 12.1646, ""p20"": 11.886, ""p80"": 12.684}","{""median"": 11.8096, ""p20"": 11.036, ""p80"": 12.1575}",0.85,0.355,0.5265,0.2786,1.4871095820321898,0.33371906077348257,11.636949364640884,10.149839782608694,11.303230303867402,2026-08-03,2026-07-27,2026-07-27,14,2026-08-18,35173,"{""median"": 13.8, ""p20"": 13.1755, ""p80"": 14.2531}","{""median"": 1.6354, ""p20"": 1.2895, ""p80"": 1.5691}",canonical_calculation|6|2026-08-04|14
canonical_calculation|12|2026-08-04,canonical_calculation,12,2026-08-04,2026-07-28,23679,23355,"{""median"": 10.99, ""p20"": 10.6, ""p80"": 11.705}","{""median"": 10.5225, ""p20"": 10.305, ""p80"": 11.424}",0.295,0.4675,0.281,0.39,0.16056091780822257,0.24625850684931727,8.728779438356165,8.568218520547942,8.482520931506848,2026-08-03,2026-07-27,2026-07-27,30,2026-09-03,37854,"{""median"": 11.2875, ""p20"": 10.879, ""p80"": 11.9914}","{""median"": 0.2975, ""p20"": 0.279, ""p80"": 0.2864}",canonical_calculation|12|2026-08-04|30
canonical_calculation|12|2026-08-04,canonical_calculation,12,2026-08-04,2026-07-28,23679,23355,"{""median"": 10.99, ""p20"": 10.6, ""p80"": 11.705}","{""median"": 10.5225, ""p20"": 10.305, ""p80"": 11.424}",0.295,0.4675,0.281,0.39,0.16056091780822257,0.24625850684931727,8.728779438356165,8.568218520547942,8.482520931506848,2026-08-03,2026-07-27,2026-07-27,14,2026-08-18,35195,"{""median"": 11.35, ""p20"": 10.8734, ""p80"": 11.9834}","{""median"": 0.36, ""p20"": 0.2734, ""p80"": 0.2784}",canonical_calculation|12|2026-08-04|14
canonical_calculation|24|2026-08-04,canonical_calculation,24,2026-08-04,2026-07-28,23696,23382,"{""median"": 9.8588, ""p20"": 9.592, ""p80"": 10.3092}","{""median"": 9.7638, ""p20"": 9.384, ""p80"": 10.1288}",0.208,0.095,0.1804,0.2668,0.19261588919288997,0.14338589603283491,7.529972530779754,7.337356641586864,7.386586634746919,2026-08-03,2026-07-27,2026-07-27,30,2026-09-03,37876,"{""median"": 10.0325, ""p20"": 9.78, ""p80"": 10.444}","{""median"": 0.1737, ""p20"": 0.188, ""p80"": 0.1348}",canonical_calculation|24|2026-08-04|30
canonical_calculation|24|2026-08-04,canonical_calculation,24,2026-08-04,2026-07-28,23696,23382,"{""median"": 9.8588, ""p20"": 9.592, ""p80"": 10.3092}","{""median"": 9.7638, ""p20"": 9.384, ""p80"": 10.1288}",0.208,0.095,0.1804,0.2668,0.19261588919288997,0.14338589603283491,7.529972530779754,7.337356641586864,7.386586634746919,2026-08-03,2026-07-27,2026-07-27,14,2026-08-18,35200,"{""median"": 10.0125, ""p20"": 9.718, ""p80"": 10.42}","{""median"": 0.1537, ""p20"": 0.126, ""p80"": 0.1108}",canonical_calculation|24|2026-08-04|14
canonical_calculation|6|2026-08-05,canonical_calculation,6,2026-08-05,2026-07-29,23810,23434,"{""median"": 12.64, ""p20"": 11.916, ""p80"": 13.228}","{""median"": 11.885, ""p20"": 11.2, ""p80"": 12.64}",0.716,0.755,0.588,0.724,1.7642290622748025,0.6233883149171273,11.838782486187846,10.074553423913043,11.215394171270718,2026-08-04,2026-07-28,2026-07-28,30,2026-09-04,38045,"{""median"": 14.0342, ""p20"": 13.694, ""p80"": 14.444}","{""median"": 1.3942, ""p20"": 1.778, ""p80"": 1.216}",canonical_calculation|6|2026-08-05|30
canonical_calculation|6|2026-08-05,canonical_calculation,6,2026-08-05,2026-07-29,23810,23434,"{""median"": 12.64, ""p20"": 11.916, ""p80"": 13.228}","{""median"": 11.885, ""p20"": 11.2, ""p80"": 12.64}",0.716,0.755,0.588,0.724,1.7642290622748025,0.6233883149171273,11.838782486187846,10.074553423913043,11.215394171270718,2026-08-04,2026-07-28,2026-07-28,14,2026-08-19,35369,"{""median"": 13.85, ""p20"": 13.24, ""p80"": 14.2531}","{""median"": 1.21, ""p20"": 1.324, ""p80"": 1.0251}",canonical_calculation|6|2026-08-05|14
canonical_calculation|12|2026-08-05,canonical_calculation,12,2026-08-05,2026-07-29,23790,23402,"{""median"": 10.99, ""p20"": 10.6, ""p80"": 11.82}","{""median"": 10.6, ""p20"": 10.389, ""p80"": 11.625}",0.211,0.39,0.195,0.39,0.34728084931507297,0.4340443287671256,8.838225753424659,8.490944904109586,8.404181424657533,2026-08-04,2026-07-28,2026-07-28,30,2026-09-04,38028,"{""median"": 11.3284, ""p20"": 10.996, ""p80"": 12.1015}","{""median"": 0.3384, ""p20"": 0.396, ""p80"": 0.2815}",canonical_calculation|12|2026-08-05|30
canonical_calculation|12|2026-08-05,canonical_calculation,12,2026-08-05,2026-07-29,23790,23402,"{""median"": 10.99, ""p20"": 10.6, ""p80"": 11.82}","{""median"": 10.6, ""p20"": 10.389, ""p80"": 11.625}",0.211,0.39,0.195,0.39,0.34728084931507297,0.4340443287671256,8.838225753424659,8.490944904109586,8.404181424657533,2026-08-04,2026-07-28,2026-07-28,14,2026-08-19,35374,"{""median"": 11.29, ""p20"": 10.8667, ""p80"": 11.9917}","{""median"": 0.3, ""p20"": 0.2667, ""p80"": 0.1717}",canonical_calculation|12|2026-08-05|14
canonical_calculation|24|2026-08-05,canonical_calculation,24,2026-08-05,2026-07-29,23800,23424,"{""median"": 9.99, ""p20"": 9.6, ""p80"": 10.2958}","{""median"": 9.88, ""p20"": 9.452, ""p80"": 10.2}",0.148,0.11,0.0958,0.39,0.3125310533515746,0.26282206566347543,7.585975403556771,7.273444350205196,7.323153337893295,2026-08-04,2026-07-28,2026-07-28,30,2026-09-04,38050,"{""median"": 10.0392, ""p20"": 9.798, ""p80"": 10.432}","{""median"": 0.0492, ""p20"": 0.198, ""p80"": 0.1362}",canonical_calculation|24|2026-08-05|30
canonical_calculation|24|2026-08-05,canonical_calculation,24,2026-08-05,2026-07-29,23800,23424,"{""median"": 9.99, ""p20"": 9.6, ""p80"": 10.2958}","{""median"": 9.88, ""p20"": 9.452, ""p80"": 10.2}",0.148,0.11,0.0958,0.39,0.3125310533515746,0.26282206566347543,7.585975403556771,7.273444350205196,7.323153337893295,2026-08-04,2026-07-28,2026-07-28,14,2026-08-19,35364,"{""median"": 10.0125, ""p20"": 9.785, ""p80"": 10.42}","{""median"": 0.0225, ""p20"": 0.185, ""p80"": 0.1242}",canonical_calculation|24|2026-08-05|14
canonical_calculation|6|2026-08-06,canonical_calculation,6,2026-08-06,2026-07-30,23904,23481,"{""median"": 12.64, ""p20"": 11.916, ""p80"": 13.228}","{""median"": 11.975, ""p20"": 11.5645, ""p80"": 12.572}",0.3515,0.665,0.656,0.724,1.1067476609416307,-0.10098936464088482,11.559888204419888,10.453140543478257,11.660877569060773,2026-08-05,2026-07-29,2026-07-29,30,2026-09-05,38219,"{""median"": 14.0342, ""p20"": 13.694, ""p80"": 14.444}","{""median"": 1.3942, ""p20"": 1.778, ""p80"": 1.216}",canonical_calculation|6|2026-08-06|30
canonical_calculation|6|2026-08-06,canonical_calculation,6,2026-08-06,2026-07-30,23904,23481,"{""median"": 12.64, ""p20"": 11.916, ""p80"": 13.228}","{""median"": 11.975, ""p20"": 11.5645, ""p80"": 12.572}",0.3515,0.665,0.656,0.724,1.1067476609416307,-0.10098936464088482,11.559888204419888,10.453140543478257,11.660877569060773,2026-08-05,2026-07-29,2026-07-29,14,2026-08-20,35543,"{""median"": 13.8, ""p20"": 13.1908, ""p80"": 14.2531}","{""median"": 1.16, ""p20"": 1.2748, ""p80"": 1.0251}",canonical_calculation|6|2026-08-06|14
canonical_calculation|12|2026-08-06,canonical_calculation,12,2026-08-06,2026-07-30,23884,23449,"{""median"": 11.16, ""p20"": 10.6, ""p80"": 11.9367}","{""median"": 10.66, ""p20"": 10.414, ""p80"": 11.675}",0.186,0.5,0.2617,0.56,-0.1264936849315088,-0.03536005479451987,8.654765383561642,8.781259068493151,8.690125438356162,2026-08-05,2026-07-29,2026-07-29,30,2026-09-05,38202,"{""median"": 11.3284, ""p20"": 10.996, ""p80"": 12.1015}","{""median"": 0.1684, ""p20"": 0.396, ""p80"": 0.1648}",canonical_calculation|12|2026-08-06|30
canonical_calculation|12|2026-08-06,canonical_calculation,12,2026-08-06,2026-07-30,23884,23449,"{""median"": 11.16, ""p20"": 10.6, ""p80"": 11.9367}","{""median"": 10.66, ""p20"": 10.414, ""p80"": 11.675}",0.186,0.5,0.2617,0.56,-0.1264936849315088,-0.03536005479451987,8.654765383561642,8.781259068493151,8.690125438356162,2026-08-05,2026-07-29,2026-07-29,14,2026-08-20,35548,"{""median"": 11.32, ""p20"": 10.93, ""p80"": 12.015}","{""median"": 0.16, ""p20"": 0.33, ""p80"": 0.0783}",canonical_calculation|12|2026-08-06|14
canonical_calculation|24|2026-08-06,canonical_calculation,24,2026-08-06,2026-07-30,23894,23466,"{""median"": 10.0163, ""p20"": 9.64, ""p80"": 10.42}","{""median"": 9.8694, ""p20"": 9.454, ""p80"": 10.2}",0.186,0.1469,0.22,0.3763,0.0569969151846772,0.003934965800271861,7.477557824897398,7.420560909712721,7.4736228590971265,2026-08-05,2026-07-29,2026-07-29,30,2026-09-05,38224,"{""median"": 10.0325, ""p20"": 9.79, ""p80"": 10.42}","{""median"": 0.0162, ""p20"": 0.15, ""p80"": 0.0}",canonical_calculation|24|2026-08-06|30
canonical_calculation|24|2026-08-06,canonical_calculation,24,2026-08-06,2026-07-30,23894,23466,"{""median"": 10.0163, ""p20"": 9.64, ""p80"": 10.42}","{""median"": 9.8694, ""p20"": 9.454, ""p80"": 10.2}",0.186,0.1469,0.22,0.3763,0.0569969151846772,0.003934965800271861,7.477557824897398,7.420560909712721,7.4736228590971265,2026-08-05,2026-07-29,2026-07-29,14,2026-08-20,35538,"{""median"": 10.0288, ""p20"": 9.85, ""p80"": 10.42}","{""median"": 0.0125, ""p20"": 0.21, ""p80"": 0.0}",canonical_calculation|24|2026-08-06|14
canonical_calculation|6|2026-08-07,canonical_calculation,6,2026-08-07,2026-07-31,23993,23528,"{""median"": 12.64, ""p20"": 11.916, ""p80"": 13.228}","{""median"": 12.0625, ""p20"": 11.896, ""p80"": 13.312}",0.02,0.5775,-0.084,0.724,1.1400861043718464,-0.07830922651933925,11.55857773480663,10.418491630434783,11.636886961325969,2026-08-06,2026-07-30,2026-07-30,30,2026-09-06,38393,"{""median"": 14.0342, ""p20"": 13.694, ""p80"": 14.444}","{""median"": 1.3942, ""p20"": 1.778, ""p80"": 1.216}",canonical_calculation|6|2026-08-07|30
canonical_calculation|6|2026-08-07,canonical_calculation,6,2026-08-07,2026-07-31,23993,23528,"{""median"": 12.64, ""p20"": 11.916, ""p80"": 13.228}","{""median"": 12.0625, ""p20"": 11.896, ""p80"": 13.312}",0.02,0.5775,-0.084,0.724,1.1400861043718464,-0.07830922651933925,11.55857773480663,10.418491630434783,11.636886961325969,2026-08-06,2026-07-30,2026-07-30,14,2026-08-21,35712,"{""median"": 13.795, ""p20"": 13.205, ""p80"": 14.2415}","{""median"": 1.155, ""p20"": 1.289, ""p80"": 1.0135}",canonical_calculation|6|2026-08-07|14
canonical_calculation|12|2026-08-07,canonical_calculation,12,2026-08-07,2026-07-31,23978,23496,"{""median"": 11.33, ""p20"": 10.6, ""p80"": 11.975}","{""median"": 10.8038, ""p20"": 10.474, ""p80"": 11.7}",0.126,0.5262,0.275,0.73,-0.10212605479452463,-0.02463582191781022,8.644147739726025,8.74627379452055,8.668783561643835,2026-08-06,2026-07-30,2026-07-30,30,2026-09-06,38376,"{""median"": 11.3284, ""p20"": 10.996, ""p80"": 12.1015}","{""median"": -0.0016, ""p20"": 0.396, ""p80"": 0.1265}",canonical_calculation|12|2026-08-07|30
canonical_calculation|12|2026-08-07,canonical_calculation,12,2026-08-07,2026-07-31,23978,23496,"{""median"": 11.33, ""p20"": 10.6, ""p80"": 11.975}","{""median"": 10.8038, ""p20"": 10.474, ""p80"": 11.7}",0.126,0.5262,0.275,0.73,-0.10212605479452463,-0.02463582191781022,8.644147739726025,8.74627379452055,8.668783561643835,2026-08-06,2026-07-30,2026-07-30,14,2026-08-21,35717,"{""median"": 11.2438, ""p20"": 10.9675, ""p80"": 11.9917}","{""median"": -0.0862, ""p20"": 0.3675, ""p80"": 0.0167}",canonical_calculation|12|2026-08-07|14
canonical_calculation|24|2026-08-07,canonical_calculation,24,2026-08-07,2026-07-31,23983,23513,"{""median"": 10.0, ""p20"": 9.672, ""p80"": 10.42}","{""median"": 9.88, ""p20"": 9.454, ""p80"": 10.2575}",0.218,0.12,0.1625,0.328,0.08380515731873839,0.029572332421338388,7.496314151846781,7.412508994528043,7.466741819425443,2026-08-06,2026-07-30,2026-07-30,30,2026-09-06,38398,"{""median"": 10.0325, ""p20"": 9.79, ""p80"": 10.42}","{""median"": 0.0325, ""p20"": 0.118, ""p80"": 0.0}",canonical_calculation|24|2026-08-07|30
canonical_calculation|24|2026-08-07,canonical_calculation,24,2026-08-07,2026-07-31,23983,23513,"{""median"": 10.0, ""p20"": 9.672, ""p80"": 10.42}","{""median"": 9.88, ""p20"": 9.454, ""p80"": 10.2575}",0.218,0.12,0.1625,0.328,0.08380515731873839,0.029572332421338388,7.496314151846781,7.412508994528043,7.466741819425443,2026-08-06,2026-07-30,2026-07-30,14,2026-08-21,35722,"{""median"": 9.995, ""p20"": 9.85, ""p80"": 10.42}","{""median"": -0.005, ""p20"": 0.178, ""p80"": 0.0}",canonical_calculation|24|2026-08-07|14
canonical_calculation|6|2026-08-08,canonical_calculation,6,2026-08-08,2026-08-01,24077,23575,"{""median"": 13.195, ""p20"": 12.371, ""p80"": 14.3685}","{""median"": 12.1646, ""p20"": 11.924, ""p80"": 12.728}",0.447,1.0304,1.6405,0.824,-0.474819889502756,-0.474819889502756,11.478583618784532,11.953403508287288,11.953403508287288,2026-08-07,2026-07-31,2026-07-31,30,2026-09-07,38567,"{""median"": 14.0342, ""p20"": 13.694, ""p80"": 14.444}","{""median"": 0.8392, ""p20"": 1.323, ""p80"": 0.0755}",canonical_calculation|6|2026-08-08|30
canonical_calculation|6|2026-08-08,canonical_calculation,6,2026-08-08,2026-08-01,24077,23575,"{""median"": 13.195, ""p20"": 12.371, ""p80"": 14.3685}","{""median"": 12.1646, ""p20"": 11.924, ""p80"": 12.728}",0.447,1.0304,1.6405,0.824,-0.474819889502756,-0.474819889502756,11.478583618784532,11.953403508287288,11.953403508287288,2026-08-07,2026-07-31,2026-07-31,14,2026-08-22,35799,"{""median"": 13.795, ""p20"": 13.205, ""p80"": 14.2415}","{""median"": 0.6, ""p20"": 0.834, ""p80"": -0.127}",canonical_calculation|6|2026-08-08|14
canonical_calculation|12|2026-08-08,canonical_calculation,12,2026-08-08,2026-08-01,24109,23543,"{""median"": 11.33, ""p20"": 10.805, ""p80"": 11.975}","{""median"": 10.8667, ""p20"": 10.493, ""p80"": 11.7025}",0.312,0.4633,0.2725,0.525,-0.25792828767123055,-0.25792828767123055,8.630679698630138,8.888607986301368,8.888607986301368,2026-08-07,2026-07-31,2026-07-31,30,2026-09-07,38550,"{""median"": 11.3284, ""p20"": 10.996, ""p80"": 12.1015}","{""median"": -0.0016, ""p20"": 0.191, ""p80"": 0.1265}",canonical_calculation|12|2026-08-08|30
canonical_calculation|12|2026-08-08,canonical_calculation,12,2026-08-08,2026-08-01,24109,23543,"{""median"": 11.33, ""p20"": 10.805, ""p80"": 11.975}","{""median"": 10.8667, ""p20"": 10.493, ""p80"": 11.7025}",0.312,0.4633,0.2725,0.525,-0.25792828767123055,-0.25792828767123055,8.630679698630138,8.888607986301368,8.888607986301368,2026-08-07,2026-07-31,2026-07-31,14,2026-08-22,35804,"{""median"": 11.2438, ""p20"": 10.9675, ""p80"": 11.9917}","{""median"": -0.0862, ""p20"": 0.1625, ""p80"": 0.0167}",canonical_calculation|12|2026-08-08|14
canonical_calculation|24|2026-08-08,canonical_calculation,24,2026-08-08,2026-08-01,24114,23560,"{""median"": 10.0, ""p20"": 9.689, ""p80"": 10.42}","{""median"": 9.8694, ""p20"": 9.5, ""p80"": 10.3058}",0.189,0.1306,0.1142,0.311,-0.11783608755129915,-0.11783608755129915,7.491129336525307,7.608965424076606,7.608965424076606,2026-08-07,2026-07-31,2026-07-31,30,2026-09-07,38572,"{""median"": 10.0392, ""p20"": 9.798, ""p80"": 10.432}","{""median"": 0.0392, ""p20"": 0.109, ""p80"": 0.012}",canonical_calculation|24|2026-08-08|30
canonical_calculation|24|2026-08-08,canonical_calculation,24,2026-08-08,2026-08-01,24114,23560,"{""median"": 10.0, ""p20"": 9.689, ""p80"": 10.42}","{""median"": 9.8694, ""p20"": 9.5, ""p80"": 10.3058}",0.189,0.1306,0.1142,0.311,-0.11783608755129915,-0.11783608755129915,7.491129336525307,7.608965424076606,7.608965424076606,2026-08-07,2026-07-31,2026-07-31,14,2026-08-22,35809,"{""median"": 9.995, ""p20"": 9.85, ""p80"": 10.42}","{""median"": -0.005, ""p20"": 0.161, ""p80"": 0.0}",canonical_calculation|24|2026-08-08|14
canonical_calculation|6|2026-08-09,canonical_calculation,6,2026-08-09,2026-08-02,32633,23622,"{""median"": 13.195, ""p20"": 12.371, ""p80"": 14.3685}","{""median"": 12.1646, ""p20"": 11.924, ""p80"": 12.728}",0.447,1.0304,1.6405,0.824,-0.474819889502756,-0.474819889502756,11.478583618784532,11.953403508287288,11.953403508287288,2026-08-07,2026-07-31,2026-07-31,30,2026-09-08,38741,"{""median"": 14.465, ""p20"": 14.1246, ""p80"": 14.559}","{""median"": 1.27, ""p20"": 1.7536, ""p80"": 0.1905}",canonical_calculation|6|2026-08-09|30
canonical_calculation|6|2026-08-09,canonical_calculation,6,2026-08-09,2026-08-02,32633,23622,"{""median"": 13.195, ""p20"": 12.371, ""p80"": 14.3685}","{""median"": 12.1646, ""p20"": 11.924, ""p80"": 12.728}",0.447,1.0304,1.6405,0.824,-0.474819889502756,-0.474819889502756,11.478583618784532,11.953403508287288,11.953403508287288,2026-08-07,2026-07-31,2026-07-31,14,2026-08-23,35973,"{""median"": 13.795, ""p20"": 13.205, ""p80"": 14.2415}","{""median"": 0.6, ""p20"": 0.834, ""p80"": -0.127}",canonical_calculation|6|2026-08-09|14
canonical_calculation|12|2026-08-09,canonical_calculation,12,2026-08-09,2026-08-02,32665,23590,"{""median"": 11.33, ""p20"": 10.805, ""p80"": 11.975}","{""median"": 10.8667, ""p20"": 10.493, ""p80"": 11.7025}",0.312,0.4633,0.2725,0.525,-0.25792828767123055,-0.25792828767123055,8.630679698630138,8.888607986301368,8.888607986301368,2026-08-07,2026-07-31,2026-07-31,30,2026-09-08,38724,"{""median"": 11.4, ""p20"": 11.032, ""p80"": 12.0936}","{""median"": 0.07, ""p20"": 0.227, ""p80"": 0.1186}",canonical_calculation|12|2026-08-09|30
canonical_calculation|12|2026-08-09,canonical_calculation,12,2026-08-09,2026-08-02,32665,23590,"{""median"": 11.33, ""p20"": 10.805, ""p80"": 11.975}","{""median"": 10.8667, ""p20"": 10.493, ""p80"": 11.7025}",0.312,0.4633,0.2725,0.525,-0.25792828767123055,-0.25792828767123055,8.630679698630138,8.888607986301368,8.888607986301368,2026-08-07,2026-07-31,2026-07-31,14,2026-08-23,35978,"{""median"": 11.2438, ""p20"": 10.9675, ""p80"": 11.9917}","{""median"": -0.0862, ""p20"": 0.1625, ""p80"": 0.0167}",canonical_calculation|12|2026-08-09|14
canonical_calculation|24|2026-08-09,canonical_calculation,24,2026-08-09,2026-08-02,32670,23607,"{""median"": 10.0, ""p20"": 9.689, ""p80"": 10.42}","{""median"": 9.8482, ""p20"": 9.4993, ""p80"": 10.2991}",0.1897,0.1518,0.1209,0.311,-0.11783608755129915,-0.11783608755129915,7.491129336525307,7.608965424076606,7.608965424076606,2026-08-07,2026-07-31,2026-07-31,30,2026-09-08,38746,"{""median"": 10.1219, ""p20"": 9.832, ""p80"": 10.456}","{""median"": 0.1219, ""p20"": 0.143, ""p80"": 0.036}",canonical_calculation|24|2026-08-09|30
