id,horizon,cohort,protocol,cutoff,scope,term,training_basis,training_rows,training_days,test_rows,available
14|basket|rolling_observed|2026-06-17|per_term|24,14,basket,rolling_observed,2026-06-17,per_term,24,observed_seller_data,48,48,1,True
14|basket|rolling_observed|2026-06-18|pooled|all,14,basket,rolling_observed,2026-06-18,pooled,all,observed_seller_data,147,49,3,True
14|basket|rolling_observed|2026-06-18|per_term|6,14,basket,rolling_observed,2026-06-18,per_term,6,observed_seller_data,49,49,1,True
14|basket|rolling_observed|2026-06-18|per_term|12,14,basket,rolling_observed,2026-06-18,per_term,12,observed_seller_data,49,49,1,True
14|basket|rolling_observed|2026-06-18|per_term|24,14,basket,rolling_observed,2026-06-18,per_term,24,observed_seller_data,49,49,1,True
14|basket|rolling_observed|2026-06-19|pooled|all,14,basket,rolling_observed,2026-06-19,pooled,all,observed_seller_data,150,50,3,True
14|basket|rolling_observed|2026-06-19|per_term|6,14,basket,rolling_observed,2026-06-19,per_term,6,observed_seller_data,50,50,1,True
14|basket|rolling_observed|2026-06-19|per_term|12,14,basket,rolling_observed,2026-06-19,per_term,12,observed_seller_data,50,50,1,True
14|basket|rolling_observed|2026-06-19|per_term|24,14,basket,rolling_observed,2026-06-19,per_term,24,observed_seller_data,50,50,1,True
14|basket|rolling_observed|2026-06-20|pooled|all,14,basket,rolling_observed,2026-06-20,pooled,all,observed_seller_data,153,51,3,True
14|basket|rolling_observed|2026-06-20|per_term|6,14,basket,rolling_observed,2026-06-20,per_term,6,observed_seller_data,51,51,1,True
14|basket|rolling_observed|2026-06-20|per_term|12,14,basket,rolling_observed,2026-06-20,per_term,12,observed_seller_data,51,51,1,True
14|basket|rolling_observed|2026-06-20|per_term|24,14,basket,rolling_observed,2026-06-20,per_term,24,observed_seller_data,51,51,1,True
14|basket|rolling_observed|2026-06-21|pooled|all,14,basket,rolling_observed,2026-06-21,pooled,all,observed_seller_data,156,52,3,True
14|basket|rolling_observed|2026-06-21|per_term|6,14,basket,rolling_observed,2026-06-21,per_term,6,observed_seller_data,52,52,1,True
14|basket|rolling_observed|2026-06-21|per_term|12,14,basket,rolling_observed,2026-06-21,per_term,12,observed_seller_data,52,52,1,True
14|basket|rolling_observed|2026-06-21|per_term|24,14,basket,rolling_observed,2026-06-21,per_term,24,observed_seller_data,52,52,1,True
14|basket|rolling_observed|2026-06-22|pooled|all,14,basket,rolling_observed,2026-06-22,pooled,all,observed_seller_data,159,53,3,True
14|basket|rolling_observed|2026-06-22|per_term|6,14,basket,rolling_observed,2026-06-22,per_term,6,observed_seller_data,53,53,1,True
14|basket|rolling_observed|2026-06-22|per_term|12,14,basket,rolling_observed,2026-06-22,per_term,12,observed_seller_data,53,53,1,True
14|basket|rolling_observed|2026-06-22|per_term|24,14,basket,rolling_observed,2026-06-22,per_term,24,observed_seller_data,53,53,1,True
14|basket|rolling_observed|2026-06-23|pooled|all,14,basket,rolling_observed,2026-06-23,pooled,all,observed_seller_data,162,54,3,True
14|basket|rolling_observed|2026-06-23|per_term|6,14,basket,rolling_observed,2026-06-23,per_term,6,observed_seller_data,54,54,1,True
14|basket|rolling_observed|2026-06-23|per_term|12,14,basket,rolling_observed,2026-06-23,per_term,12,observed_seller_data,54,54,1,True
14|basket|rolling_observed|2026-06-23|per_term|24,14,basket,rolling_observed,2026-06-23,per_term,24,observed_seller_data,54,54,1,True
14|basket|rolling_observed|2026-06-24|pooled|all,14,basket,rolling_observed,2026-06-24,pooled,all,observed_seller_data,165,55,3,True
14|basket|rolling_observed|2026-06-24|per_term|6,14,basket,rolling_observed,2026-06-24,per_term,6,observed_seller_data,55,55,1,True
14|basket|rolling_observed|2026-06-24|per_term|12,14,basket,rolling_observed,2026-06-24,per_term,12,observed_seller_data,55,55,1,True
14|basket|rolling_observed|2026-06-24|per_term|24,14,basket,rolling_observed,2026-06-24,per_term,24,observed_seller_data,55,55,1,True
14|basket|rolling_observed|2026-06-25|pooled|all,14,basket,rolling_observed,2026-06-25,pooled,all,observed_seller_data,168,56,3,True
14|basket|rolling_observed|2026-06-25|per_term|6,14,basket,rolling_observed,2026-06-25,per_term,6,observed_seller_data,56,56,1,True
14|basket|rolling_observed|2026-06-25|per_term|12,14,basket,rolling_observed,2026-06-25,per_term,12,observed_seller_data,56,56,1,True
14|basket|rolling_observed|2026-06-25|per_term|24,14,basket,rolling_observed,2026-06-25,per_term,24,observed_seller_data,56,56,1,True
14|basket|rolling_observed|2026-06-26|pooled|all,14,basket,rolling_observed,2026-06-26,pooled,all,observed_seller_data,171,57,3,True
14|basket|rolling_observed|2026-06-26|per_term|6,14,basket,rolling_observed,2026-06-26,per_term,6,observed_seller_data,57,57,1,True
14|basket|rolling_observed|2026-06-26|per_term|12,14,basket,rolling_observed,2026-06-26,per_term,12,observed_seller_data,57,57,1,True
14|basket|rolling_observed|2026-06-26|per_term|24,14,basket,rolling_observed,2026-06-26,per_term,24,observed_seller_data,57,57,1,True
14|basket|rolling_observed|2026-06-27|pooled|all,14,basket,rolling_observed,2026-06-27,pooled,all,observed_seller_data,174,58,3,True
14|basket|rolling_observed|2026-06-27|per_term|6,14,basket,rolling_observed,2026-06-27,per_term,6,observed_seller_data,58,58,1,True
14|basket|rolling_observed|2026-06-27|per_term|12,14,basket,rolling_observed,2026-06-27,per_term,12,observed_seller_data,58,58,1,True
14|basket|rolling_observed|2026-06-27|per_term|24,14,basket,rolling_observed,2026-06-27,per_term,24,observed_seller_data,58,58,1,True
14|basket|rolling_observed|2026-06-28|pooled|all,14,basket,rolling_observed,2026-06-28,pooled,all,observed_seller_data,177,59,3,True
14|basket|rolling_observed|2026-06-28|per_term|6,14,basket,rolling_observed,2026-06-28,per_term,6,observed_seller_data,59,59,1,True
14|basket|rolling_observed|2026-06-28|per_term|12,14,basket,rolling_observed,2026-06-28,per_term,12,observed_seller_data,59,59,1,True
14|basket|rolling_observed|2026-06-28|per_term|24,14,basket,rolling_observed,2026-06-28,per_term,24,observed_seller_data,59,59,1,True
14|basket|rolling_observed|2026-06-29|pooled|all,14,basket,rolling_observed,2026-06-29,pooled,all,observed_seller_data,180,60,3,True
14|basket|rolling_observed|2026-06-29|per_term|6,14,basket,rolling_observed,2026-06-29,per_term,6,observed_seller_data,60,60,1,True
14|basket|rolling_observed|2026-06-29|per_term|12,14,basket,rolling_observed,2026-06-29,per_term,12,observed_seller_data,60,60,1,True
14|basket|rolling_observed|2026-06-29|per_term|24,14,basket,rolling_observed,2026-06-29,per_term,24,observed_seller_data,60,60,1,True
14|basket|rolling_observed|2026-06-30|pooled|all,14,basket,rolling_observed,2026-06-30,pooled,all,observed_seller_data,183,61,3,True
14|basket|rolling_observed|2026-06-30|per_term|6,14,basket,rolling_observed,2026-06-30,per_term,6,observed_seller_data,61,61,1,True
14|basket|rolling_observed|2026-06-30|per_term|12,14,basket,rolling_observed,2026-06-30,per_term,12,observed_seller_data,61,61,1,True
14|basket|rolling_observed|2026-06-30|per_term|24,14,basket,rolling_observed,2026-06-30,per_term,24,observed_seller_data,61,61,1,True
14|basket|rolling_observed|2026-07-01|pooled|all,14,basket,rolling_observed,2026-07-01,pooled,all,observed_seller_data,186,62,3,True
14|basket|rolling_observed|2026-07-01|per_term|6,14,basket,rolling_observed,2026-07-01,per_term,6,observed_seller_data,62,62,1,True
14|basket|rolling_observed|2026-07-01|per_term|12,14,basket,rolling_observed,2026-07-01,per_term,12,observed_seller_data,62,62,1,True
14|basket|rolling_observed|2026-07-01|per_term|24,14,basket,rolling_observed,2026-07-01,per_term,24,observed_seller_data,62,62,1,True
14|basket|rolling_observed|2026-07-02|pooled|all,14,basket,rolling_observed,2026-07-02,pooled,all,observed_seller_data,189,63,3,True
14|basket|rolling_observed|2026-07-02|per_term|6,14,basket,rolling_observed,2026-07-02,per_term,6,observed_seller_data,63,63,1,True
14|basket|rolling_observed|2026-07-02|per_term|12,14,basket,rolling_observed,2026-07-02,per_term,12,observed_seller_data,63,63,1,True
14|basket|rolling_observed|2026-07-02|per_term|24,14,basket,rolling_observed,2026-07-02,per_term,24,observed_seller_data,63,63,1,True
14|basket|rolling_observed|2026-07-03|pooled|all,14,basket,rolling_observed,2026-07-03,pooled,all,observed_seller_data,192,64,3,True
14|basket|rolling_observed|2026-07-03|per_term|6,14,basket,rolling_observed,2026-07-03,per_term,6,observed_seller_data,64,64,1,True
14|basket|rolling_observed|2026-07-03|per_term|12,14,basket,rolling_observed,2026-07-03,per_term,12,observed_seller_data,64,64,1,True
14|basket|rolling_observed|2026-07-03|per_term|24,14,basket,rolling_observed,2026-07-03,per_term,24,observed_seller_data,64,64,1,True
14|basket|rolling_observed|2026-07-04|pooled|all,14,basket,rolling_observed,2026-07-04,pooled,all,observed_seller_data,195,65,3,True
14|basket|rolling_observed|2026-07-04|per_term|6,14,basket,rolling_observed,2026-07-04,per_term,6,observed_seller_data,65,65,1,True
14|basket|rolling_observed|2026-07-04|per_term|12,14,basket,rolling_observed,2026-07-04,per_term,12,observed_seller_data,65,65,1,True
14|basket|rolling_observed|2026-07-04|per_term|24,14,basket,rolling_observed,2026-07-04,per_term,24,observed_seller_data,65,65,1,True
14|basket|rolling_observed|2026-07-05|pooled|all,14,basket,rolling_observed,2026-07-05,pooled,all,observed_seller_data,198,66,3,True
14|basket|rolling_observed|2026-07-05|per_term|6,14,basket,rolling_observed,2026-07-05,per_term,6,observed_seller_data,66,66,1,True
14|basket|rolling_observed|2026-07-05|per_term|12,14,basket,rolling_observed,2026-07-05,per_term,12,observed_seller_data,66,66,1,True
14|basket|rolling_observed|2026-07-05|per_term|24,14,basket,rolling_observed,2026-07-05,per_term,24,observed_seller_data,66,66,1,True
14|basket|rolling_observed|2026-07-06|pooled|all,14,basket,rolling_observed,2026-07-06,pooled,all,observed_seller_data,201,67,3,True
14|basket|rolling_observed|2026-07-06|per_term|6,14,basket,rolling_observed,2026-07-06,per_term,6,observed_seller_data,67,67,1,True
14|basket|rolling_observed|2026-07-06|per_term|12,14,basket,rolling_observed,2026-07-06,per_term,12,observed_seller_data,67,67,1,True
14|basket|rolling_observed|2026-07-06|per_term|24,14,basket,rolling_observed,2026-07-06,per_term,24,observed_seller_data,67,67,1,True
14|basket|rolling_observed|2026-07-07|pooled|all,14,basket,rolling_observed,2026-07-07,pooled,all,observed_seller_data,204,68,3,True
14|basket|rolling_observed|2026-07-07|per_term|6,14,basket,rolling_observed,2026-07-07,per_term,6,observed_seller_data,68,68,1,True
14|basket|rolling_observed|2026-07-07|per_term|12,14,basket,rolling_observed,2026-07-07,per_term,12,observed_seller_data,68,68,1,True
14|basket|rolling_observed|2026-07-07|per_term|24,14,basket,rolling_observed,2026-07-07,per_term,24,observed_seller_data,68,68,1,True
14|basket|rolling_observed|2026-07-08|pooled|all,14,basket,rolling_observed,2026-07-08,pooled,all,observed_seller_data,207,69,3,True
14|basket|rolling_observed|2026-07-08|per_term|6,14,basket,rolling_observed,2026-07-08,per_term,6,observed_seller_data,69,69,1,True
14|basket|rolling_observed|2026-07-08|per_term|12,14,basket,rolling_observed,2026-07-08,per_term,12,observed_seller_data,69,69,1,True
14|basket|rolling_observed|2026-07-08|per_term|24,14,basket,rolling_observed,2026-07-08,per_term,24,observed_seller_data,69,69,1,True
14|basket|rolling_observed|2026-07-09|pooled|all,14,basket,rolling_observed,2026-07-09,pooled,all,observed_seller_data,210,70,3,True
14|basket|rolling_observed|2026-07-09|per_term|6,14,basket,rolling_observed,2026-07-09,per_term,6,observed_seller_data,70,70,1,True
14|basket|rolling_observed|2026-07-09|per_term|12,14,basket,rolling_observed,2026-07-09,per_term,12,observed_seller_data,70,70,1,True
14|basket|rolling_observed|2026-07-09|per_term|24,14,basket,rolling_observed,2026-07-09,per_term,24,observed_seller_data,70,70,1,True
14|basket|rolling_observed|2026-07-10|pooled|all,14,basket,rolling_observed,2026-07-10,pooled,all,observed_seller_data,213,71,3,True
14|basket|rolling_observed|2026-07-10|per_term|6,14,basket,rolling_observed,2026-07-10,per_term,6,observed_seller_data,71,71,1,True
14|basket|rolling_observed|2026-07-10|per_term|12,14,basket,rolling_observed,2026-07-10,per_term,12,observed_seller_data,71,71,1,True
14|basket|rolling_observed|2026-07-10|per_term|24,14,basket,rolling_observed,2026-07-10,per_term,24,observed_seller_data,71,71,1,True
14|basket|rolling_observed|2026-07-11|pooled|all,14,basket,rolling_observed,2026-07-11,pooled,all,observed_seller_data,216,72,3,True
14|basket|rolling_observed|2026-07-11|per_term|6,14,basket,rolling_observed,2026-07-11,per_term,6,observed_seller_data,72,72,1,True
14|basket|rolling_observed|2026-07-11|per_term|12,14,basket,rolling_observed,2026-07-11,per_term,12,observed_seller_data,72,72,1,True
14|basket|rolling_observed|2026-07-11|per_term|24,14,basket,rolling_observed,2026-07-11,per_term,24,observed_seller_data,72,72,1,True
14|basket|rolling_observed|2026-07-12|pooled|all,14,basket,rolling_observed,2026-07-12,pooled,all,observed_seller_data,219,73,3,True
14|basket|rolling_observed|2026-07-12|per_term|6,14,basket,rolling_observed,2026-07-12,per_term,6,observed_seller_data,73,73,1,True
14|basket|rolling_observed|2026-07-12|per_term|12,14,basket,rolling_observed,2026-07-12,per_term,12,observed_seller_data,73,73,1,True
14|basket|rolling_observed|2026-07-12|per_term|24,14,basket,rolling_observed,2026-07-12,per_term,24,observed_seller_data,73,73,1,True
14|basket|rolling_canonical|2026-08-03|pooled|all,14,basket,rolling_canonical,2026-08-03,pooled,all,canonical_calculation,0,0,3,False
14|basket|rolling_canonical|2026-08-03|per_term|6,14,basket,rolling_canonical,2026-08-03,per_term,6,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-03|per_term|12,14,basket,rolling_canonical,2026-08-03,per_term,12,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-03|per_term|24,14,basket,rolling_canonical,2026-08-03,per_term,24,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-04|pooled|all,14,basket,rolling_canonical,2026-08-04,pooled,all,canonical_calculation,0,0,3,False
14|basket|rolling_canonical|2026-08-04|per_term|6,14,basket,rolling_canonical,2026-08-04,per_term,6,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-04|per_term|12,14,basket,rolling_canonical,2026-08-04,per_term,12,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-04|per_term|24,14,basket,rolling_canonical,2026-08-04,per_term,24,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-05|pooled|all,14,basket,rolling_canonical,2026-08-05,pooled,all,canonical_calculation,0,0,3,False
14|basket|rolling_canonical|2026-08-05|per_term|6,14,basket,rolling_canonical,2026-08-05,per_term,6,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-05|per_term|12,14,basket,rolling_canonical,2026-08-05,per_term,12,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-05|per_term|24,14,basket,rolling_canonical,2026-08-05,per_term,24,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-06|pooled|all,14,basket,rolling_canonical,2026-08-06,pooled,all,canonical_calculation,0,0,3,False
14|basket|rolling_canonical|2026-08-06|per_term|6,14,basket,rolling_canonical,2026-08-06,per_term,6,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-06|per_term|12,14,basket,rolling_canonical,2026-08-06,per_term,12,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-06|per_term|24,14,basket,rolling_canonical,2026-08-06,per_term,24,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-07|pooled|all,14,basket,rolling_canonical,2026-08-07,pooled,all,canonical_calculation,0,0,3,False
14|basket|rolling_canonical|2026-08-07|per_term|6,14,basket,rolling_canonical,2026-08-07,per_term,6,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-07|per_term|12,14,basket,rolling_canonical,2026-08-07,per_term,12,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-07|per_term|24,14,basket,rolling_canonical,2026-08-07,per_term,24,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-08|pooled|all,14,basket,rolling_canonical,2026-08-08,pooled,all,canonical_calculation,0,0,3,False
14|basket|rolling_canonical|2026-08-08|per_term|6,14,basket,rolling_canonical,2026-08-08,per_term,6,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-08|per_term|12,14,basket,rolling_canonical,2026-08-08,per_term,12,canonical_calculation,0,0,1,False
14|basket|rolling_canonical|2026-08-08|per_term|24,14,basket,rolling_canonical,2026-08-08,per_term,24,canonical_calculation,0,0,1,False
