cohort,model,id,fit_id,term,issue,target,basis,current,actual,prediction_price,prediction_delta,delta_source,actual_delta,saved_direction,actual_class
secondary84,retail,canonical_calculation|12|7|2026-08-22|14,frozen_transfer|7|14|2026-07-27,12,2026-08-22,2026-09-05,canonical_calculation,11.2438,11.3284,11.557918314346216,0.314118314346216,unrounded_price_minus_current,0.0846,,flat
secondary84,retail,canonical_calculation|12|7|2026-08-23|14,frozen_transfer|7|14|2026-07-27,12,2026-08-23,2026-09-06,canonical_calculation,11.2438,11.3284,11.557918314346216,0.314118314346216,unrounded_price_minus_current,0.0846,,flat
secondary84,retail,canonical_calculation|12|7|2026-08-24|14,frozen_transfer|7|14|2026-07-27,12,2026-08-24,2026-09-07,canonical_calculation,11.2438,11.3284,11.557918314346216,0.314118314346216,unrounded_price_minus_current,0.0846,,flat
secondary84,retail,canonical_calculation|12|7|2026-08-25|14,frozen_transfer|7|14|2026-07-27,12,2026-08-25,2026-09-08,canonical_calculation,11.2888,11.4,11.602040586620024,0.313240586620024,unrounded_price_minus_current,0.1112,,flat
secondary84,retail,canonical_calculation|12|7|2026-08-26|14,frozen_transfer|7|14|2026-07-27,12,2026-08-26,2026-09-09,canonical_calculation,11.29,11.49,11.599659457497161,0.309659457497161,unrounded_price_minus_current,0.2000,,up
secondary84,retail,canonical_calculation|12|7|2026-08-27|14,frozen_transfer|7|14|2026-07-27,12,2026-08-27,2026-09-10,canonical_calculation,11.2888,11.85,11.600285131167642,0.311485131167642,unrounded_price_minus_current,0.5612,,up
secondary84,retail,canonical_calculation|12|7|2026-08-28|14,frozen_transfer|7|14|2026-07-27,12,2026-08-28,2026-09-11,canonical_calculation,11.2,11.8,11.512222422457642,0.312222422457642,unrounded_price_minus_current,0.6000,,up
secondary84,retail,canonical_calculation|12|7|2026-08-29|14,frozen_transfer|7|14|2026-07-27,12,2026-08-29,2026-09-12,canonical_calculation,11.2,11.9409,11.512222422457642,0.312222422457642,unrounded_price_minus_current,0.7409,,up
secondary84,retail,canonical_calculation|12|7|2026-08-30|14,frozen_transfer|7|14|2026-07-27,12,2026-08-30,2026-09-13,canonical_calculation,11.2,11.9409,11.512222422457642,0.312222422457642,unrounded_price_minus_current,0.7409,,up
secondary84,retail,canonical_calculation|24|7|2026-08-03|14,frozen_transfer|7|14|2026-07-27,24,2026-08-03,2026-08-17,canonical_calculation,9.88,10.0,10.175615813878096,0.295615813878096,unrounded_price_minus_current,0.1200,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-04|14,frozen_transfer|7|14|2026-07-27,24,2026-08-04,2026-08-18,canonical_calculation,9.8588,10.0125,10.162900515231282,0.304100515231282,unrounded_price_minus_current,0.1537,,up
secondary84,retail,canonical_calculation|24|7|2026-08-05|14,frozen_transfer|7|14|2026-07-27,24,2026-08-05,2026-08-19,canonical_calculation,9.99,10.0125,10.29322278750509,0.30322278750509,unrounded_price_minus_current,0.0225,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-06|14,frozen_transfer|7|14|2026-07-27,24,2026-08-06,2026-08-20,canonical_calculation,10.0163,10.0288,10.317363577298657,0.301063577298657,unrounded_price_minus_current,0.0125,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-07|14,frozen_transfer|7|14|2026-07-27,24,2026-08-07,2026-08-21,canonical_calculation,10.0,9.995,10.302637635687628,0.302637635687628,unrounded_price_minus_current,-0.0050,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-08|14,frozen_transfer|7|14|2026-07-27,24,2026-08-08,2026-08-22,canonical_calculation,10.0,9.995,10.30201737476112,0.30201737476112,unrounded_price_minus_current,-0.0050,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-09|14,frozen_transfer|7|14|2026-07-27,24,2026-08-09,2026-08-23,canonical_calculation,10.0,9.995,10.300776852908102,0.300776852908102,unrounded_price_minus_current,-0.0050,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-10|14,frozen_transfer|7|14|2026-07-27,24,2026-08-10,2026-08-24,canonical_calculation,10.0,9.995,10.302637635687628,0.302637635687628,unrounded_price_minus_current,-0.0050,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-11|14,frozen_transfer|7|14|2026-07-27,24,2026-08-11,2026-08-25,canonical_calculation,10.0,9.995,10.30139711383461,0.30139711383461,unrounded_price_minus_current,-0.0050,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-12|14,frozen_transfer|7|14|2026-07-27,24,2026-08-12,2026-08-26,canonical_calculation,10.0,10.0125,10.309074305679701,0.309074305679701,unrounded_price_minus_current,0.0125,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-13|14,frozen_transfer|7|14|2026-07-27,24,2026-08-13,2026-08-27,canonical_calculation,10.0,10.0125,10.310613254959623,0.310613254959623,unrounded_price_minus_current,0.0125,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-14|14,frozen_transfer|7|14|2026-07-27,24,2026-08-14,2026-08-28,canonical_calculation,10.0,10.0125,10.309659457497162,0.309659457497162,unrounded_price_minus_current,0.0125,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-15|14,frozen_transfer|7|14|2026-07-27,24,2026-08-15,2026-08-29,canonical_calculation,10.0,10.0125,10.309659457497162,0.309659457497162,unrounded_price_minus_current,0.0125,,flat
secondary84,retail,canonical_calculation|24|7|2026-08-16|14,frozen_transfer|7|14|2026-07-27,24,2026-08-16,2026-08-30,canonical_calculation,10.0,10.0125,10.309659457497162,0.309659457497162,unrounded_price_minus_current,0.0125,,flat
