snapshot_id,company,term,date,reasons
117599,Lammaisten Energia Oy,24,2026-06-16,not_General
117600,Pohjois-Karjalan Sähkö Oy,6,2026-06-16,not_General
117610,Lumme Energia,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117616,Paneliankosken Voima Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117632,Alajärven Sähkö Oy,12,2026-06-16,not_General
117633,Porvoon Energia Oy,24,2026-06-16,not_General
117646,Äänekosken Energia Oy,24,2026-06-16,not_General
117647,Porvoon Energia Oy,24,2026-06-16,not_General
117652,Paneliankosken Voima Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice;not_General
117653,Lammaisten Energia Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117665,Fortum Markets Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117669,Köyliön-Säkylän Sähkö Oy,24,2026-06-16,not_General
117671,Koillis-Satakunnan Sähkö Oy,12,2026-06-16,not_General
117673,Keravan Energia Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117674,Omavoima Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117676,Koillis-Satakunnan Sähkö Oy,24,2026-06-16,not_General
117677,Omavoima Oy,24,2026-06-16,not_General
117678,Kokkolan Energia Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117681,Koillis-Satakunnan Sähkö Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117682,Kokkolan Energia Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117683,Köyliön-Säkylän Sähkö Oy,24,2026-06-16,not_General
117686,Turku Energia Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117689,Pohjois-Karjalan Sähkö Oy,6,2026-06-16,not_General
117696,Koillis-Satakunnan Sähkö Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117702,Äänekosken Energia Oy,6,2026-06-16,not_General
117703,Fortum Markets Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117705,Korpelan Energia Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117707,Koillis-Satakunnan Sähkö Oy,12,2026-06-16,not_General
117708,Vaasan Sähkö Myynti Oy,6,2026-06-16,not_General
117724,Koillis-Satakunnan Sähkö Oy,12,2026-06-16,not_General
117726,Nordic Green Energy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117727,Lumme Energia,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117728,Porvoon Energia Oy,12,2026-06-16,not_General
117730,Hehku Energia Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117731,Keravan Energia Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117742,Lammaisten Energia Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice;not_General
117743,Lammaisten Energia Oy,12,2026-06-16,not_General
117745,Vaasan Sähkö Myynti Oy,6,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117749,Pohjois-Karjalan Sähkö Oy,24,2026-06-16,not_General
117750,Korpelan Energia Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117754,Keravan Energia Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117756,Imatran Seudun Sähkö Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117758,Lammaisten Energia Oy,12,2026-06-16,not_General
117765,Köyliön-Säkylän Sähkö Oy,12,2026-06-16,not_General
117766,Vaasan Sähkö Myynti Oy,24,2026-06-16,not_General
117768,Nurmijärven Sähkö Oy,24,2026-06-16,not_General
117773,Lammaisten Energia Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117774,Nordic Green Energy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117783,Oomi Oy,12,2026-06-16,not_exact_fixed_segment;not_FixedPrice
117784,Köyliön-Säkylän Sähkö Oy,12,2026-06-16,not_General
117791,Koillis-Satakunnan Sähkö Oy,24,2026-06-16,not_General
117795,Vaasan Sähkö Myynti Oy,24,2026-06-16,not_exact_fixed_segment;not_FixedPrice
