company,term,issue_date,target_date,current,actual,market_current,hedge,trade_date,supplier_history_n,supplier_history_observed,supplier_history_canonical,supplier_history_unique_levels,supplier_history_median_changes,supplier_history_curve_failures,supplier_history_missing_dates,supplier_history_last_date,market_history_n,market_history_observed,market_history_canonical,market_history_unique_levels,market_history_median_changes,market_history_curve_failures,market_history_missing_dates,market_history_last_date,reasons,supplier_premium,market_premium,supplier_forecast,unchanged_forecast,pooled_forecast,supplier_ae,unchanged_ae,pooled_ae
Alajärven Sähkö Oy,24,2026-08-14,2026-09-13,9.95,9.95,9.95,7.4593920861833105,2026-08-13,127,109,18,4,3,1,0,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.35426870458594,2.40296103175071,9.909098237230776,9.95,9.923705935380205,0.04090176276922364,0.0,0.026294064619794
Cheap Energy Finland Oy,24,2026-07-27,2026-08-26,9.28,9.65,9.59,7.456499233926127,2026-07-24,109,109,0,10,9,1,0,2026-07-26,109,109,0,30,42,1,0,2026-07-26,,1.8415247990186838,2.0990140960896744,9.285407209883443,9.28,9.26965399900474,0.3645927901165571,0.370000000000001,0.38034600099526017
Cheap Energy Finland Oy,24,2026-07-28,2026-08-27,9.28,9.65,9.64,7.337356641586867,2026-07-27,110,109,1,10,9,1,0,2026-07-27,110,109,1,30,42,1,0,2026-07-27,,1.8370187907824809,2.1076357635857237,9.248312629710805,9.28,9.221497721551776,0.40168737028919566,0.370000000000001,0.4285022784482244
Cheap Energy Finland Oy,24,2026-07-29,2026-08-28,9.28,9.65,9.75,7.273444350205198,2026-07-28,111,109,2,10,9,1,0,2026-07-28,111,109,2,31,43,1,0,2026-07-28,,1.8634249326901438,2.156387662292576,9.237060784868602,9.28,9.183949603749332,0.41293921513139864,0.370000000000001,0.4660503962506688
Cheap Energy Finland Oy,24,2026-07-30,2026-08-29,9.28,9.65,9.69,7.420560909712721,2026-07-29,112,109,3,10,9,1,0,2026-07-29,112,109,3,32,44,1,0,2026-07-29,,1.8992076119663082,2.2364296591681327,9.291930556503708,9.28,9.270097170664256,0.35806944349629255,0.370000000000001,0.3799028293357445
Cheap Energy Finland Oy,24,2026-07-31,2026-08-30,9.28,9.65,9.719999999999999,7.412508994528044,2026-07-30,113,109,4,10,9,1,0,2026-07-30,113,109,4,33,45,1,0,2026-07-30,,1.8892654815465506,2.244682016947919,9.286532342822378,9.28,9.261157303442788,0.3634676571776225,0.370000000000001,0.38884269655721226
Cheap Energy Finland Oy,24,2026-08-01,2026-08-31,9.28,9.65,9.75,7.608965424076606,2026-07-31,114,109,5,10,9,1,0,2026-07-31,114,109,5,34,46,1,0,2026-07-31,,1.883821862527902,2.260384264078928,9.343836185981353,9.28,9.31580490644666,0.3061638140186478,0.370000000000001,0.3341950935533404
Cheap Energy Finland Oy,24,2026-08-02,2026-09-01,9.28,9.65,9.75,7.608965424076606,2026-07-31,115,109,6,10,9,1,0,2026-08-01,115,109,6,34,47,1,0,2026-08-01,,1.8306250408767748,2.2305468420400443,9.327877139486015,9.28,9.306853679834994,0.32212286051398564,0.370000000000001,0.34314632016500646
Cheap Energy Finland Oy,24,2026-08-03,2026-09-02,9.28,9.65,9.75,7.608965424076606,2026-07-31,116,109,7,10,9,1,0,2026-08-02,116,109,7,34,47,1,0,2026-08-02,,1.7907274246384293,2.208168775510882,9.31590785461451,9.28,9.300140259876246,0.33409214538549037,0.370000000000001,0.34985974012375465
Cheap Energy Finland Oy,24,2026-08-04,2026-09-03,9.465,9.65,9.75,7.529972530779754,2026-08-03,117,109,8,10,9,1,0,2026-08-03,117,109,8,34,47,1,0,2026-08-03,,1.7608042124596701,2.1913852256140096,9.412733022971828,9.465,9.456407326918129,0.23726697702817212,0.1850000000000005,0.19359267308187178
Cheap Energy Finland Oy,24,2026-08-05,2026-09-04,9.465,9.65,9.75,7.585975403556771,2026-08-04,118,109,9,11,10,1,0,2026-08-04,118,109,9,34,47,1,0,2026-08-04,,1.804360026649814,2.1985457865155684,9.442600629061975,9.465,9.475356357021703,0.20739937093802574,0.1850000000000005,0.17464364297829782
Cheap Energy Finland Oy,24,2026-08-06,2026-09-05,9.65,9.65,9.985,7.4775578248974,2026-08-05,119,109,10,11,10,1,0,2026-08-05,119,109,10,34,47,1,0,2026-08-05,,1.823026169098168,2.1899154889974835,9.54517519819867,9.65,9.554741994168467,0.10482480180133003,0.0,0.09525800583153377
Cheap Energy Finland Oy,24,2026-08-07,2026-09-06,9.65,9.65,9.98,7.496314151846784,2026-08-06,120,109,11,12,11,1,0,2026-08-06,120,109,11,35,48,1,0,2026-08-06,,1.910380170599276,2.269297160523762,9.577008296733819,9.65,9.585683393711165,0.07299170326618132,0.0,0.06431660628883584
Cheap Energy Finland Oy,24,2026-08-08,2026-09-07,9.65,9.65,9.98,7.491129336525306,2026-08-07,121,109,12,12,11,1,0,2026-08-07,121,109,12,36,49,1,0,2026-08-07,,1.971206589987761,2.322894332431126,9.59370077795392,9.65,9.60020710068693,0.05629922204608029,0.0,0.049792899313070293
Cheap Energy Finland Oy,24,2026-08-09,2026-09-08,9.65,9.65,9.98,7.491129336525306,2026-08-07,122,109,13,12,11,1,0,2026-08-08,122,109,13,36,49,1,0,2026-08-08,,2.0181226083594943,2.364388415192018,9.60777558346544,9.65,9.612655325515197,0.04222441653456066,0.0,0.037344674484803164
Cheap Energy Finland Oy,24,2026-08-10,2026-09-09,9.65,9.68,9.98,7.491129336525306,2026-08-07,123,109,14,12,11,1,0,2026-08-09,123,109,14,36,49,1,0,2026-08-09,,2.0533096221382943,2.395508977262687,9.618331687599081,9.65,9.621991494136399,0.061668312400918524,0.02999999999999936,0.058008505863600845
Cheap Energy Finland Oy,24,2026-08-11,2026-09-10,9.65,9.68,9.95,7.565430143638851,2026-08-10,124,109,15,12,11,1,0,2026-08-10,124,109,15,36,49,1,0,2026-08-10,,2.0796998824723945,2.4188493988156887,9.648539007833374,9.65,9.660283862736362,0.031460992166625346,0.02999999999999936,0.019716137263637634
Cheap Energy Finland Oy,24,2026-08-12,2026-09-11,9.65,9.68,9.95,7.543820451436388,2026-08-11,125,109,16,12,11,1,0,2026-08-11,125,109,16,37,50,1,0,2026-08-11,,2.0809173759445834,2.4102795132020534,9.642421348214292,9.65,9.651229989391533,0.03757865178570796,0.02999999999999936,0.028770010608466734
Cheap Energy Finland Oy,24,2026-08-13,2026-09-12,9.65,9.68,9.95,7.565919439124487,2026-08-12,126,109,17,12,11,1,0,2026-08-12,126,109,17,37,50,1,0,2026-08-12,,2.087232919099341,2.409254522042443,9.650945707467148,9.65,9.65755218835008,0.029054292532851633,0.02999999999999936,0.02244781164992027
Cheap Energy Finland Oy,24,2026-08-14,2026-09-13,9.65,9.68,9.95,7.4593920861833105,2026-08-13,127,109,18,12,11,1,0,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.086444829543384,2.40296103175071,9.61875107471801,9.65,9.623705935380206,0.06124892528199055,0.02999999999999936,0.05629406461979336
Fortum Markets Oy,24,2026-07-27,2026-08-26,9.99,9.99,9.59,7.456499233926127,2026-07-24,51,51,0,8,8,0,59,2026-07-24,109,109,0,30,42,1,0,2026-07-26,,2.0473291114986942,2.0990140960896744,9.844148503627446,9.99,9.979653999004741,0.14585149637255412,0.0,0.010346000995259175
Fortum Markets Oy,24,2026-07-28,2026-08-27,9.99,9.99,9.64,7.337356641586867,2026-07-27,52,51,1,9,9,0,59,2026-07-27,110,109,1,30,42,1,0,2026-07-27,,2.168872025142489,2.1076357635857237,9.844868600018806,9.99,9.931497721551777,0.14513139998119406,0.0,0.05850227844822342
Fortum Markets Oy,24,2026-07-29,2026-08-28,9.99,9.99,9.75,7.273444350205198,2026-07-28,53,51,2,9,9,0,59,2026-07-28,111,109,2,31,43,1,0,2026-07-28,,2.28981485846015,2.156387662292576,9.861977762599604,9.99,9.893949603749332,0.12802223740039587,0.0,0.0960503962506678
Fortum Markets Oy,24,2026-07-30,2026-08-29,9.99,9.99,9.69,7.420560909712721,2026-07-29,54,51,3,9,9,0,59,2026-07-29,112,109,3,32,44,1,0,2026-07-29,,2.396500056293813,2.2364296591681327,9.93811828980196,9.99,9.980097170664257,0.051881710198040665,0.0,0.00990282933574349
Fortum Markets Oy,24,2026-07-31,2026-08-30,9.99,9.99,9.719999999999999,7.412508994528044,2026-07-30,55,51,4,9,9,0,59,2026-07-30,113,109,4,33,45,1,0,2026-07-30,,2.439734814792179,2.244682016947919,9.948673142796068,9.99,9.971157303442789,0.04132685720393248,0.0,0.01884269655721127
Fortum Markets Oy,24,2026-08-01,2026-08-31,9.99,9.99,9.75,7.608965424076606,2026-07-31,56,51,5,9,9,0,59,2026-07-31,114,109,5,34,46,1,0,2026-07-31,,2.4741738624621235,2.260384264078928,10.01794178596162,9.99,10.02580490644666,0.02794178596161956,0.0,0.03580490644666057
Fortum Markets Oy,24,2026-08-02,2026-09-01,9.99,9.99,9.75,7.608965424076606,2026-07-31,57,51,6,9,9,0,59,2026-08-01,115,109,6,34,47,1,0,2026-08-01,,2.450889040827441,2.2305468420400443,10.010956339471214,9.99,10.016853679834995,0.02095633947121378,0.0,0.026853679834994537
Fortum Markets Oy,24,2026-08-03,2026-09-02,9.99,9.99,9.75,7.608965424076606,2026-07-31,58,51,7,9,9,0,59,2026-08-02,116,109,7,34,47,1,0,2026-08-02,,2.4334254246014293,2.208168775510882,10.005717254603411,9.99,10.010140259876247,0.01571725460341078,0.0,0.020140259876246347
Fortum Markets Oy,24,2026-08-04,2026-09-03,9.99,9.99,9.75,7.529972530779754,2026-08-03,59,51,8,9,9,0,59,2026-08-03,117,109,8,34,47,1,0,2026-08-03,,2.4203277124319205,2.1913852256140096,9.978090072963504,9.99,9.981407326918129,0.011909927036496626,0.0,0.008592673081871283
Fortum Markets Oy,24,2026-08-05,2026-09-04,9.99,9.99,9.75,7.585975403556771,2026-08-04,60,51,9,9,9,0,59,2026-08-04,118,109,9,34,47,1,0,2026-08-04,,2.4302526516290017,2.1985457865155684,9.997868416555733,9.99,10.000356357021703,0.007868416555732338,0.0,0.010356357021702678
Fortum Markets Oy,24,2026-08-06,2026-09-05,9.99,9.99,9.985,7.4775578248974,2026-08-05,61,51,10,9,9,0,59,2026-08-05,119,109,10,34,47,1,0,2026-08-05,,2.4236956378325587,2.1899154889974835,9.963376038818987,9.99,9.894741994168466,0.026623961181012845,0.0,0.09525800583153377
Fortum Markets Oy,24,2026-08-07,2026-09-06,9.99,9.99,9.98,7.496314151846784,2026-08-06,62,51,11,9,9,0,59,2026-08-06,120,109,11,35,48,1,0,2026-08-06,,2.445882272150069,2.269297160523762,9.975658927199056,9.99,9.925683393711164,0.014341072800943877,0.0,0.06431660628883584
Fortum Markets Oy,24,2026-08-08,2026-09-07,9.99,9.99,9.98,7.491129336525306,2026-08-07,63,51,12,9,9,0,59,2026-08-07,121,109,12,36,49,1,0,2026-08-07,,2.4578331661508557,2.322894332431126,9.977688750802848,9.99,9.94020710068693,0.012311249197152208,0.0,0.049792899313070293
Fortum Markets Oy,24,2026-08-09,2026-09-08,9.99,9.99,9.98,7.491129336525306,2026-08-07,64,51,13,9,9,0,59,2026-08-08,122,109,13,36,49,1,0,2026-08-08,,2.4680925404818153,2.364388415192018,9.980766563102137,9.99,9.952655325515197,0.009233436897863712,0.0,0.037344674484803164
Fortum Markets Oy,24,2026-08-10,2026-09-09,9.99,9.99,9.98,7.491129336525306,2026-08-07,65,51,14,9,9,0,59,2026-08-09,123,109,14,36,49,1,0,2026-08-09,,2.4757870712300347,2.395508977262687,9.983074922326603,9.99,9.961991494136399,0.00692507767339734,0.0,0.028008505863601485
Fortum Markets Oy,24,2026-08-11,2026-09-10,9.99,9.99,9.95,7.565430143638851,2026-08-10,66,51,15,9,9,0,59,2026-08-10,124,109,15,36,49,1,0,2026-08-10,,2.4815579692911998,2.4188493988156887,10.007096433879015,9.99,10.000283862736362,0.01709643387901494,0.0,0.010283862736361726
Fortum Markets Oy,24,2026-08-12,2026-09-11,9.99,9.99,9.95,7.543820451436388,2026-08-11,67,51,16,9,9,0,59,2026-08-11,125,109,16,37,50,1,0,2026-08-11,,2.4673109410586873,2.4102795132020534,9.996339417748523,9.99,9.991229989391533,0.006339417748522536,0.0,0.0012299893915326265
Fortum Markets Oy,24,2026-08-13,2026-09-12,9.99,9.99,9.95,7.565919439124487,2026-08-12,68,51,17,9,9,0,59,2026-08-12,126,109,17,37,50,1,0,2026-08-12,,2.4620280929349185,2.409254522042443,10.001384259617822,9.99,9.99755218835008,0.011384259617821968,0.0,0.007552188350079092
Fortum Markets Oy,24,2026-08-14,2026-09-13,9.99,9.99,9.95,7.4593920861833105,2026-08-13,69,51,18,9,9,0,59,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.452541209920067,2.40296103175071,9.966579988831013,9.99,9.963705935380206,0.023420011168987287,0.0,0.026294064619794
Hehku Energia Oy,12,2026-07-27,2026-08-26,10.09,11.29,10.48,8.763114863013698,2026-07-24,109,109,0,4,3,1,0,2026-07-26,109,109,0,36,37,1,0,2026-07-26,,1.3573750127743236,1.7431373134513115,10.099146962736405,10.09,10.097875652939504,1.1908530372635937,1.1999999999999993,1.1921243470604956
Hehku Energia Oy,12,2026-07-28,2026-08-27,10.09,11.29,10.545,8.568218520547944,2026-07-27,110,109,1,4,3,1,0,2026-07-27,110,109,1,36,37,1,0,2026-07-27,,1.3497525438273184,1.7365742693350592,10.038391319312579,10.09,10.0179378369649,1.2516086806874203,1.1999999999999993,1.2720621630350983
Hehku Energia Oy,12,2026-07-29,2026-08-28,10.09,11.235,10.6,8.490944904109588,2026-07-28,111,109,2,4,3,1,0,2026-07-28,111,109,2,37,38,1,0,2026-07-28,,1.3927597777335028,1.7966260718643083,10.028111404552927,10.09,9.99627129279217,1.2068885954470723,1.1449999999999996,1.2387287072078301
Hehku Energia Oy,12,2026-07-30,2026-08-29,10.09,11.235,10.66,8.781259068493151,2026-07-29,112,109,3,4,3,1,0,2026-07-29,112,109,3,38,39,1,0,2026-07-29,,1.4443336072727302,1.8747333278708342,10.130677802729764,10.09,10.088797718909195,1.1043221972702355,1.1449999999999996,1.1462022810908046
Hehku Energia Oy,12,2026-07-31,2026-08-30,10.09,11.235,10.66,8.746273794520546,2026-07-30,113,109,4,4,3,1,0,2026-07-30,113,109,4,39,40,1,0,2026-07-30,,1.4104354383312598,1.875735228779838,10.110012769855542,10.09,10.078602706990115,1.1249872301444572,1.1449999999999996,1.156397293009885
Hehku Energia Oy,12,2026-08-01,2026-08-31,10.09,11.235,10.815,8.888607986301372,2026-07-31,114,109,5,4,3,1,0,2026-07-31,114,109,5,39,40,1,0,2026-07-31,,1.3937581301183084,1.885232972954742,10.147709834925903,10.09,10.077652287776834,1.087290165074096,1.1449999999999996,1.1573477122231655
Hehku Energia Oy,12,2026-08-02,2026-09-01,10.09,11.235,10.815,8.888607986301372,2026-07-31,115,109,6,4,3,1,0,2026-08-01,115,109,6,40,41,1,0,2026-08-01,,1.3456666010133884,1.8955227331407134,10.133282376194428,10.09,10.080739215832626,1.1017176238055715,1.1449999999999996,1.1542607841673735
Hehku Energia Oy,12,2026-08-04,2026-09-03,10.489999999999998,11.235,10.925,8.728779438356165,2026-08-03,116,109,7,4,3,1,1,2026-08-02,117,109,8,41,42,1,0,2026-08-03,,1.3095979541846985,1.9527780433848012,10.354513217762257,10.489999999999998,10.416967244522288,0.8804867822377425,0.745000000000001,0.8180327554777111
Hehku Energia Oy,12,2026-08-05,2026-09-04,10.489999999999998,11.235,10.99,8.838225753424656,2026-08-04,117,109,8,5,4,1,1,2026-08-04,118,109,9,42,43,1,0,2026-08-04,,1.4225036060494822,2.01363867294956,10.42121880784224,10.489999999999998,10.448559327912262,0.8137811921577587,0.745000000000001,0.7864406720877373
Hehku Energia Oy,12,2026-08-06,2026-09-05,10.489999999999998,11.235,10.99,8.654765383561644,2026-08-05,118,109,9,5,4,1,1,2026-08-05,119,109,10,42,44,1,0,2026-08-05,,1.4798212661809473,2.048172566356006,10.383375994922776,10.489999999999998,10.403881384975293,0.8516240050772232,0.745000000000001,0.8311186150247067
Hehku Energia Oy,12,2026-08-07,2026-09-06,10.489999999999998,11.235,11.29,8.644147739726026,2026-08-06,119,109,10,5,4,1,1,2026-08-06,120,109,11,42,44,1,0,2026-08-06,,1.5686746037452992,2.1199380788765936,10.406846703041396,10.489999999999998,10.332225745580784,0.8281532969586038,0.745000000000001,0.9027742544192154
Hehku Energia Oy,12,2026-08-08,2026-09-07,10.489999999999998,11.235,11.29,8.630679698630136,2026-08-07,120,109,11,5,4,1,1,2026-08-07,121,109,12,43,45,1,0,2026-08-07,,1.6379690178774675,2.2514166242259384,10.423594614952279,10.489999999999998,10.367628896856822,0.8114053850477205,0.745000000000001,0.8673711031431779
Hehku Energia Oy,12,2026-08-09,2026-09-08,10.489999999999998,11.235,11.29,8.630679698630136,2026-08-07,121,109,12,5,4,1,1,2026-08-08,122,109,13,43,45,1,0,2026-08-08,,1.6933068387505663,2.3533925435119194,10.44019596121421,10.489999999999998,10.398221672642615,0.7948040387857898,0.745000000000001,0.8367783273573846
Hehku Energia Oy,12,2026-08-10,2026-09-09,10.489999999999998,11.235,11.29,8.630679698630136,2026-08-07,122,109,13,5,4,1,1,2026-08-09,123,109,14,43,45,1,0,2026-08-09,,1.7348102044053904,2.4298744829764054,10.452646970910656,10.489999999999998,10.42116625448196,0.782353029089343,0.745000000000001,0.8138337455180391
Hehku Energia Oy,12,2026-08-11,2026-09-10,10.489999999999998,11.235,11.2,8.748859438356163,2026-08-10,123,109,14,5,4,1,1,2026-08-10,124,109,15,43,45,1,0,2026-08-10,,1.7659377286465086,2.48723593757477,10.497439150100801,10.489999999999998,10.500828612779278,0.7375608498991983,0.745000000000001,0.7341713872207212
Hehku Energia Oy,12,2026-08-12,2026-09-11,11.04,11.235,11.29,8.705082287671232,2026-08-11,124,109,15,5,4,1,1,2026-08-11,125,109,16,44,46,1,0,2026-08-11,,1.7597384368958402,2.4782120935920364,10.867446217370121,11.04,11.00798831437898,0.36755378262987826,0.19500000000000028,0.2270116856210187
Hehku Energia Oy,12,2026-08-13,2026-09-12,11.04,11.235,11.29,8.724316452054794,2026-08-12,125,109,16,6,5,1,1,2026-08-12,126,109,17,44,47,1,0,2026-08-12,,1.903533255754072,2.504888498276219,10.916354912342658,11.04,11.021761485099303,0.318645087657341,0.19500000000000028,0.21323851490069679
Hehku Energia Oy,12,2026-08-14,2026-09-13,11.04,11.235,11.29,8.579424123287671,2026-08-13,126,109,17,6,5,1,1,2026-08-13,127,109,18,44,47,1,0,2026-08-13,,2.0065708288018556,2.5200872606934657,10.903798485626858,11.04,10.98285341519434,0.3312015143731415,0.19500000000000028,0.25214658480565966
Hehku Energia Oy,24,2026-07-27,2026-08-26,9.535,9.934999999999999,9.59,7.456499233926127,2026-07-24,109,109,0,10,10,1,0,2026-07-26,109,109,0,30,42,1,0,2026-07-26,,2.0683691296856526,2.0990140960896744,9.531960509083534,9.535,9.524653999004741,0.4030394909164645,0.3999999999999986,0.41034600099525775
Hehku Energia Oy,24,2026-07-28,2026-08-27,9.535,9.934999999999999,9.64,7.337356641586867,2026-07-27,110,109,1,10,10,1,0,2026-07-27,110,109,1,30,42,1,0,2026-07-27,,2.0709020387827075,2.1076357635857237,9.496977604110873,9.535,9.476497721551777,0.43802239588912606,0.3999999999999986,0.458502278448222
Hehku Energia Oy,24,2026-07-29,2026-08-28,9.535,9.934999999999999,9.75,7.273444350205198,2026-07-28,111,109,2,10,10,1,0,2026-07-28,111,109,2,31,43,1,0,2026-07-28,,2.102587368690314,2.156387662292576,9.487309515668654,9.535,9.438949603749332,0.4476904843313445,0.3999999999999986,0.4960503962506664
Hehku Energia Oy,24,2026-07-30,2026-08-29,9.535,9.934999999999999,9.69,7.420560909712721,2026-07-29,112,109,3,10,10,1,0,2026-07-29,112,109,3,32,44,1,0,2026-07-29,,2.1423294389664362,2.2364296591681327,9.543367104603748,9.535,9.525097170664257,0.3916328953962509,0.3999999999999986,0.40990282933574207
Hehku Energia Oy,24,2026-07-31,2026-08-30,9.535,9.934999999999999,9.719999999999999,7.412508994528044,2026-07-30,113,109,4,10,10,1,0,2026-07-30,113,109,4,33,45,1,0,2026-07-30,,2.135356851796647,2.244682016947919,9.538859753897407,9.535,9.516157303442789,0.3961402461025916,0.3999999999999986,0.41884269655720985
Hehku Energia Oy,24,2026-08-01,2026-08-31,9.535,9.934999999999999,9.75,7.608965424076606,2026-07-31,114,109,5,10,10,1,0,2026-07-31,114,109,5,34,46,1,0,2026-07-31,,2.132140390215474,2.260384264078928,9.596831744287623,9.535,9.57080490644666,0.3381682557123753,0.3999999999999986,0.364195093553338
Hehku Energia Oy,24,2026-08-02,2026-09-01,9.535,9.934999999999999,9.75,7.608965424076606,2026-07-31,115,109,6,10,10,1,0,2026-08-01,115,109,6,34,47,1,0,2026-08-01,,2.080613936642454,2.2305468420400443,9.581373808215718,9.535,9.561853679834995,0.3536261917842811,0.3999999999999986,0.37314632016500404
Hehku Energia Oy,24,2026-08-04,2026-09-03,9.934999999999999,9.934999999999999,9.75,7.529972530779754,2026-08-03,116,109,7,10,10,1,1,2026-08-02,117,109,8,34,47,1,0,2026-08-03,,2.041969096462689,2.1913852256140096,9.826082488172732,9.934999999999999,9.926407326918127,0.10891751182726672,0.0,0.008592673081871283
Hehku Energia Oy,24,2026-08-05,2026-09-04,9.934999999999999,9.934999999999999,9.75,7.585975403556771,2026-08-04,117,109,8,11,11,1,1,2026-08-04,118,109,9,34,47,1,0,2026-08-04,,2.1327336896520777,2.1985457865155684,9.870112727962653,9.934999999999999,9.945356357021701,0.06488727203734612,0.0,0.010356357021702678
Hehku Energia Oy,24,2026-08-06,2026-09-05,9.934999999999999,9.934999999999999,9.985,7.4775578248974,2026-08-05,118,109,9,11,11,1,1,2026-08-05,119,109,10,34,47,1,0,2026-08-05,,2.1868064163498655,2.1899154889974835,9.853809272374178,9.934999999999999,9.839741994168465,0.08119072762582036,0.0,0.09525800583153377
Hehku Energia Oy,24,2026-08-07,2026-09-06,9.934999999999999,9.934999999999999,9.98,7.496314151846784,2026-08-06,119,109,10,11,11,1,1,2026-08-06,120,109,11,35,48,1,0,2026-08-06,,2.2544653560380485,2.269297160523762,9.87973385236545,9.934999999999999,9.870683393711163,0.05526614763454951,0.0,0.06431660628883584
Hehku Energia Oy,24,2026-08-08,2026-09-07,9.934999999999999,9.934999999999999,9.98,7.491129336525306,2026-08-07,120,109,11,11,11,1,1,2026-08-07,121,109,12,36,49,1,0,2026-08-07,,2.30052047906684,2.322894332431126,9.891994944677643,9.934999999999999,9.885207100686928,0.043005055322355545,0.0,0.049792899313070293
Hehku Energia Oy,24,2026-08-09,2026-09-08,9.934999999999999,9.934999999999999,9.98,7.491129336525306,2026-08-07,121,109,12,11,11,1,1,2026-08-08,122,109,13,36,49,1,0,2026-08-08,,2.336358025168803,2.364388415192018,9.902746208508232,9.934999999999999,9.897655325515196,0.0322537914917671,0.0,0.037344674484803164
Hehku Energia Oy,24,2026-08-10,2026-09-09,9.934999999999999,9.985,9.98,7.491129336525306,2026-08-07,122,109,13,11,11,1,1,2026-08-09,123,109,14,36,49,1,0,2026-08-09,,2.3632361847452756,2.395508977262687,9.910809656381174,9.934999999999999,9.906991494136397,0.0741903436188256,0.05000000000000071,0.0780085058636022
Hehku Energia Oy,24,2026-08-11,2026-09-10,9.934999999999999,9.985,9.95,7.565430143638851,2026-08-10,123,109,14,11,11,1,1,2026-08-10,124,109,15,36,49,1,0,2026-08-10,,2.38339480442763,2.4188493988156887,9.939147484419943,9.934999999999999,9.94528386273636,0.045852515580056874,0.05000000000000071,0.039716137263638984
Hehku Energia Oy,24,2026-08-12,2026-09-11,9.934999999999999,9.985,9.95,7.543820451436388,2026-08-11,124,109,15,11,11,1,1,2026-08-11,125,109,16,37,50,1,0,2026-08-11,,2.3799385674110094,2.4102795132020534,9.931627705654218,9.934999999999999,9.936229989391531,0.05337229434578106,0.05000000000000071,0.048770010608468084
Hehku Energia Oy,24,2026-08-13,2026-09-12,9.934999999999999,9.985,9.95,7.565919439124487,2026-08-12,125,109,16,11,11,1,1,2026-08-12,126,109,17,37,50,1,0,2026-08-12,,2.38274881269916,2.409254522042443,9.939100475547093,9.934999999999999,9.942552188350078,0.04589952445290635,0.05000000000000071,0.04244781164992162
Hehku Energia Oy,24,2026-08-14,2026-09-13,9.934999999999999,9.985,9.95,7.4593920861833105,2026-08-13,126,109,17,11,11,1,1,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.3793317497432476,2.40296103175071,9.906117150777966,9.934999999999999,9.908705935380205,0.07888284922203326,0.05000000000000071,0.07629406461979471
Helen Oy,6,2026-07-27,2026-08-26,13.79,14.09,11.94,10.398609429347827,2026-07-24,109,109,0,15,14,1,0,2026-07-26,109,109,0,32,40,1,0,2026-07-26,,3.274169351749231,1.546831654568618,13.754833634329117,13.79,13.791632325174934,0.335166365670883,0.3000000000000007,0.2983676748250659
Helen Oy,6,2026-07-29,2026-08-28,14.22,14.09,12.3,10.074553423913043,2026-07-28,110,109,1,15,14,1,1,2026-07-27,111,109,2,33,42,1,0,2026-07-28,,3.3034746564749664,1.6241435920399563,13.967408424116403,14.22,14.0396091047859,0.1225915758835967,0.13000000000000078,0.05039089521410034
Helen Oy,6,2026-07-30,2026-08-29,14.22,14.09,12.3,10.453140543478257,2026-07-29,111,109,2,16,15,1,1,2026-07-29,112,109,3,34,43,1,0,2026-07-29,,3.513967636377964,1.7744693380517065,14.144132453956868,14.22,14.19828296445899,0.05413245395686772,0.13000000000000078,0.10828296445899
Helen Oy,6,2026-07-31,2026-08-30,14.22,14.09,12.75,10.418491630434781,2026-07-30,112,109,3,16,15,1,1,2026-07-30,113,109,4,34,43,1,0,2026-07-30,,3.577190591413909,1.7925668676692157,14.152704666554607,14.22,14.0583175494312,0.06270466655460716,0.13000000000000078,0.031682450568800036
Helen Oy,6,2026-08-01,2026-08-31,14.22,14.09,12.55,11.953403508287291,2026-07-31,113,109,4,16,15,1,1,2026-07-31,114,109,5,35,44,1,0,2026-07-31,,3.6332700359517363,1.9273022431432165,14.630002063271709,14.22,14.619211725429153,0.5400020632717091,0.13000000000000078,0.5292117254291533
Helen Oy,6,2026-08-02,2026-09-01,14.22,13.47,12.55,11.953403508287291,2026-07-31,114,109,5,16,15,1,1,2026-08-01,115,109,6,36,45,1,0,2026-08-01,,3.29160164989198,1.5946258052855897,14.527501547453781,14.22,14.519408794071865,1.0575015474537803,0.75,1.049408794071864
Helen Oy,6,2026-08-03,2026-09-02,14.22,13.47,12.595,11.953403508287291,2026-07-31,115,109,6,16,15,1,1,2026-08-02,116,109,7,36,45,1,0,2026-08-02,,3.035350360347162,1.3451184768923696,14.450626160590337,14.22,14.4310565955539,0.9806261605903366,0.75,0.9610565955538988
Helen Oy,6,2026-08-05,2026-09-04,15.39,13.47,13.0,11.838782486187846,2026-08-04,116,109,7,16,15,1,2,2026-08-03,118,109,9,37,46,1,0,2026-08-04,,2.8431618931885487,1.1164411442878706,15.177583313812919,15.39,15.376567089142716,1.7075833138129184,1.92,1.9065670891427153
Helen Oy,6,2026-08-06,2026-09-05,15.39,13.47,13.0,11.559888204419888,2026-08-05,117,109,8,17,16,1,2,2026-08-05,119,109,10,38,47,1,0,2026-08-05,,3.02017579834445,1.1276352366689415,15.147019200829302,15.39,15.29625703232665,1.6770192008293012,1.92,1.8262570323266498
Helen Oy,6,2026-08-07,2026-09-06,15.39,13.47,13.0,11.55857773480663,2026-08-06,118,109,9,17,16,1,2,2026-08-06,120,109,11,38,47,1,0,2026-08-06,,3.2226597976533657,1.205754376396734,15.207371259737998,15.39,15.319299633361009,1.7373712597379978,1.92,1.8492996333610083
